"Player","Season","DepthTeam","DepthPos","Madden.Rating","ReservePos","PosFFA","fantPts_est","fantPts_IDPG","fantPts_FFTODAY","fantPts_FFA","fantPts_FDATA","fantPts_agg","fantPts"
"Cj Fiedorowicz",2017,"Hou","TE",81,NA,"TE",86.3155282667661,NA,97.2,106.072857142857,104.8,99.0627951365411,19.7
"Kenny Britt",2016,"Lar","LWR",80,NA,"WR",96.0546868860539,NA,90.7,104.922857142857,108.2,99.0107436383217,162.2
"Tam",2017,"Tam","DST",69,NA,"DST",127.111059247618,NA,105,NA,99,99,104
"Jax",2016,"Jax","DST",69,NA,"DST",120.791273783271,NA,112,NA,99,99,69
"Cin",2015,"Cin","DST",69,NA,"DST",131.776952576719,NA,112,NA,99,99,143
"Cle",2015,"Cle","DST",69,NA,"DST",125.649620338353,NA,111,NA,99,99,100
"Dal",2015,"Dal","DST",69,NA,"DST",133.550715855444,NA,121,NA,99,99,89
"Tam",2015,"Tam","DST",69,NA,"DST",118.624580354738,NA,95,NA,99,99,110
"Ind",2014,"Ind","DST",69,NA,"DST",135.696485134898,NA,123,NA,99,99,131
"Min",2014,"Min","DST",69,NA,"DST",114.011026930037,NA,94,NA,99,99,128
"Steve Brown",2014,"Nyg","FS",82,NA,"DB",79.2412846589155,NA,99,NA,NA,99,39
"Reggie Nelson",2013,"Cin","FS",88,NA,NA,81.2902333639568,NA,99,NA,NA,99,81.5
"Richard Sherman",2013,"Sea","LCB",96,NA,NA,91.9982984437729,NA,99,NA,NA,99,88
"Rolando Mcclain",2012,"Oak","MLB",85,NA,NA,105.393148329341,NA,99,NA,NA,99,57
"Michael Griffin",2009,"Ten","FS",95,NA,NA,82.0229712285952,NA,99,NA,NA,99,90.75
"Michael Vrabel",2008,"Nwe","LOLB",88,NA,NA,NA,NA,99,NA,NA,99,77.75
"Roy Helu",2015,"Oak","RB",77,NA,"RB",91.2584978593974,NA,104.6,105.406377777778,100.3,98.9882918790584,21.9
"Kenny Vaccaro",2015,"Nor","SS",77,NA,"DB",71.2858595485634,102,89.75,93.2516666666667,NA,98.9375,106.5
"Michael Adams",2016,"Ind","SS",78,NA,"DB",79.5204178341293,98.725,99.5,99.1416666666666,NA,98.91875,90
"Derrick Johnson",2015,"Kan","RILB",88,NA,"LB",84.7772756902445,129.5,114.75,127.0125,NA,98.8556837934963,138
"Tyrann Mathieu",2015,"Ari","FS",83,NA,"DB",75.4506061804724,100.75,93,106.5925,NA,98.8125,132.25
"Greg Olsen",2011,"Car","TE",83.6326964302209,NA,"TE",71.1068917200885,NA,126.5,126.5,NA,98.8034458600442,104.5
"Cj Prosise",2017,"Sea","RB",74,NA,"RB",93.2522053508988,NA,81.5,102.866964285714,100.2,98.7730565455377,14
"Will Moore",2014,"Atl","SS",83,NA,"DB",86.9530642696774,NA,98.75,NA,NA,98.75,25
"Jason Pierre Paul",2013,"Nyg","RDE",94,NA,NA,80.6171681386548,NA,98.75,NA,NA,98.75,45.25
"Justin Durant",2010,"Jax","ROLB",85,NA,NA,83.2546029565411,NA,98.75,NA,NA,98.75,59
"Mario Williams",2010,"Hou","RDE",95,NA,NA,75.1745117653741,NA,98.75,NA,NA,98.75,55.25
"Michael Peterson",2010,"Atl","WLB",82,NA,NA,79.7783336091235,NA,98.75,NA,NA,98.75,74
"Jermaine Phillips",2009,"Tam","FS",73,NA,NA,74.2125799799344,NA,98.75,NA,NA,98.75,8.5
"Justin Durant",2009,"Jax","MLB",72,NA,NA,71.5132742037128,NA,98.75,NA,NA,98.75,102.75
"Kevin Curtis",2009,"Phi","LWR",76,NA,"WR",99.5741945668887,NA,97,97,NA,98.7161297112591,10.7
"Jon Baldwin",2012,"Kan","RWR",74,NA,"WR",91.2296189582081,NA,100.6,113.583333333333,NA,98.6808570832498,48.5
"Mohamed Sanu",2013,"Cin","RWR",74,NA,"WR",95.3118160064656,NA,93.4,105.416166666667,NA,98.6799328931993,81.6
"Greg Jennings",2015,"Mia","LWR",81,NA,"WR",102.101505316516,NA,89.2,91.8233,88.9,98.6754368776776,36.3
"Will Compton",2016,"Was","LILB",70,NA,"LB",81.9236172952619,108.35,69.5,104.85,NA,98.6375,102.75
"Justin Hunter",2014,"Ten","RWR",75,NA,"WR",82.3291100813336,NA,105.5,131.182098290598,130.7,98.6134394844218,81.8
"Visanthe Shiancoe",2011,"Min","TE",84,NA,"TE",93.6369422941703,NA,103.5,103.5,NA,98.5684711470852,76.9
"Antoine Bethea",2017,"Ari","SS",75,NA,"DB",80.09184201627,99.975,94.25,95.6916666666667,NA,98.54375,80.75
"Antonio Morrison",2018,"Ind","SLB",70,NA,"LB",54.5131777568831,NA,98.5,NA,NA,98.5,NA
"Manti Teo",2014,"Sdg","LILB",72,NA,"LB",79.5875347445726,NA,98.5,NA,NA,98.5,60.75
"Donald Butler",2013,"Sdg","RILB",85,NA,NA,103.557730063145,NA,98.5,NA,NA,98.5,90.5
"Kam Chancellor",2013,"Sea","SS",90,NA,NA,80.3754243700815,NA,98.5,NA,NA,98.5,104.25
"Brent Grimes",2011,"Atl","LCB",86,NA,NA,81.2058761875753,NA,98.5,NA,NA,98.5,56.75
"Cameron Wake",2011,"Mia","WLB",89,NA,NA,77.6847129773647,NA,98.5,NA,NA,98.5,68.25
"Dqwell Jackson",2008,"Cle","RILB",85,NA,NA,NA,NA,98.5,NA,NA,98.5,145.75
"Trent Cole",2008,"Phi","RDE",93,NA,NA,NA,NA,98.5,NA,NA,98.5,107.5
"Justin Houston",2017,"Kan","LOLB",93,NA,"LB",78.8786930662257,105.7,76.75,110.183333333333,NA,98.4625,85.75
"Jason Wright",2008,"Cle","RB",77,NA,"RB",92.99,NA,109.4,109.4,NA,98.46,45.1
"Joshua Jones",2018,"Gnb","SS",74,NA,"DB",64.1541792233707,101.5625,89,NA,NA,98.421875,NA
"Eric Berry",2017,"Kan","SS",94,NA,"DB",81.8784383269142,99.475,95.25,93.725,NA,98.41875,6.5
"Charles Clay",2018,"Buf","TE",84,NA,"TE",90.2950336361337,NA,98,98.061125,106.9,98.4187195453779,NA
"Nigel Bradham",2018,"Phi","WLB",85,NA,"LB",76.4680575218535,98.3,98.5,NA,NA,98.35,NA
"Brandon Spikes",2012,"Nwe","MLB",83,NA,NA,82.2035446458373,NA,98.25,NA,NA,98.25,100.5
"Daryl Smith",2012,"Jax","LOLB",92,NA,NA,88.1871896773052,NA,98.25,NA,NA,98.25,5.5
"Earl Thomas",2012,"Sea","FS",91,NA,NA,91.9646894416493,NA,98.25,NA,NA,98.25,83.75
"Leon Hall",2011,"Cin","RCB",90,NA,NA,73.3037737799349,NA,98.25,NA,NA,98.25,43.5
"Aj Hawk",2010,"Gnb","LILB",79,NA,NA,95.7506935781682,NA,98.25,NA,NA,98.25,114
"Michael Lewis",2010,"Sfo","SS",80,NA,NA,78.1128557056452,NA,98.25,NA,NA,98.25,14
"Bart Scott",2008,"Bal","RILB",90,NA,NA,NA,NA,98.25,NA,NA,98.25,90.75
"Matthew Wilhelm",2008,"Sdg","RILB",78,NA,NA,NA,NA,98.25,NA,NA,98.25,52.25
"Paris Lenon",2008,"Det","MLB",84,NA,NA,NA,NA,98.25,NA,NA,98.25,122.25
"Devin Hester",2011,"Chi","RWR",79,NA,"WR",105.671087315582,NA,83.4,83.4,NA,98.2473915437213,73.3
"Connor Barwin",2015,"Phi","LOLB",87,NA,"LB",76.2543066722548,102.45,85.5,105.081666666667,NA,98.2125,77
"Brian Cushing",2016,"Hou","LILB",81,NA,"LB",86.0709242820556,99.35,94.75,99.4583333333333,NA,98.2,55
"Travis Benjamin",2017,"Sdg","RWR",80,NA,"WR",109.152167045298,NA,75.3,76.13,66.3,98.1447780301986,113.3
"Andrew Hawkins",2015,"Cle","LWR",80,NA,"WR",93.5805736612774,NA,92.7,107.241627833441,98.2,98.1342583853319,39.1
"Brian Hartline",2011,"Mia","RWR",74,NA,"WR",103.155896012887,NA,87.9,87.9,NA,98.0705973419245,79.3
"Oj Howard",2017,"Tam","TE",82,NA,"TE",115.75736057143,NA,65.1,90.0992857142857,88.3,98.052215428572,88.2
"Ari",2018,"Ari","DST",69,NA,"DST",120.540621338272,NA,108,NA,98,98,NA
"Det",2018,"Det","DST",69,NA,"DST",124.580301436929,NA,109,NA,98,98,NA
"Jax",2017,"Jax","DST",69,NA,"DST",118.243778973507,NA,104,NA,98,98,203
"Ind",2015,"Ind","DST",69,NA,"DST",136.480943749752,NA,108,NA,98,98,129
"Sfo",2015,"Sfo","DST",69,NA,"DST",125.916496788103,NA,113,NA,98,98,74
"Philip Wheeler",2013,"Mia","WLB",87,NA,NA,81.0730024813111,NA,98,NA,NA,98,112.25
"Dhani Jones",2010,"Cin","MLB",82,NA,NA,95.4882187414703,NA,98,NA,NA,98,114
"Dunta Robinson",2009,"Hou",NA,86.0055463700515,"Res1",NA,NA,NA,98,NA,NA,98,72.5
"Jonathan Abraham",2009,"Atl","RDE",95,NA,NA,69.2773618557887,NA,98,NA,NA,98,52.75
"Shaun Phillips",2009,"Sdg","LOLB",89,NA,NA,79.5619936595103,NA,98,NA,NA,98,100
"Aaron Kampman",2008,"Gnb","LDE",97,NA,NA,NA,NA,98,NA,NA,98,80.75
"Derek Hagan",2008,"Mia","RWR",72,NA,NA,NA,NA,98,NA,NA,98,6.6
"Jordy Nelson",2011,"Gnb","RWR",79,NA,"WR",90.2347198948045,NA,113.5,113.5,NA,97.989813263203,250.3
"Kam Chancellor",2016,"Sea","SS",91,NA,"DB",77.7911317531575,100.05,91.75,99.6083333333334,NA,97.975,86
"Anquan Boldin",2016,"Det","RWR",79,NA,"WR",93.0035572684557,NA,86.7,107.850428571429,88.8,97.9525143694467,139.9
"Chandler Jones",2018,"Ari","RDE",89,NA,"DL;LB",79.8266866207136,96.65,101.75,NA,NA,97.925,NA
"Ha Ha Clinton Dix",2018,"Gnb","FS",87,NA,"DB",78.9537200076526,95.275,105.75,NA,NA,97.89375,NA
"Trevor Siemian",2016,"Den","QB",60,NA,"QB",94.4570455074715,NA,127.2,100.210642857143,99,97.8892294548715,203.74
"James Jones",2011,"Gnb","LWR",76,NA,"WR",98.5534840825456,NA,94.5,96.5,NA,97.8689893883637,124.5
"Andre Roberts",2014,"Was","RWR",80,NA,"WR",99.8105303636328,NA,79.2,93.9554545454546,88.5,97.8588384242401,75.4
"Darren Mcfadden",2014,"Oak","RB",79,NA,"RB",62.7737830031648,NA,130,123.770333333333,107,97.8480387788327,102.6
"Roy Williams",2011,"Chi","LWR",81.7746576993734,NA,NA,97.8191817685842,NA,98,NA,NA,97.8191817685842,81.2
"Austin Hooper",2018,"Atl","TE",80,NA,"TE",104.630393435964,NA,94.5,93.6939144745612,95.1,97.8081026368417,NA
"Ryan Mathews",2015,"Phi","RB",84,NA,"RB",74.8680222428904,NA,92.5,103.820944444444,114.7,97.7963222291116,114.5
"Prince Amukamara",2015,"Nyg","RCB",86,NA,"DB",74.2883719307968,97.375,99,107.668333333333,NA,97.78125,73.75
"Charles Woodson",2013,"Oak","FS",85,NA,NA,76.2277227337467,NA,97.75,NA,NA,97.75,112.25
"Daryl Washington",2013,"Ari",NA,82.5657276123644,"RES",NA,NA,NA,97.75,NA,NA,97.75,96.5
"Stephen Nicholas",2013,"Atl","SLB",78,NA,NA,71.8305930838961,NA,97.75,NA,NA,97.75,37
"Thomas Decoud",2013,"Atl","FS",84,NA,NA,78.674992139146,NA,97.75,NA,NA,97.75,59.5
"Cameron Wake",2012,"Mia","RDE",93,NA,NA,62.2124872270675,NA,97.75,NA,NA,97.75,95.5
"Tramon Williams",2012,"Gnb","LCB",88,NA,NA,77.3281315096356,NA,97.75,NA,NA,97.75,73
"Lamarr Woodley",2009,"Pit","LOLB",88,NA,NA,76.6264529552308,NA,97.75,NA,NA,97.75,102.25
"Osi Umenyiora",2009,"Nyg","RDE",94,NA,NA,77.3917676848634,NA,97.75,NA,NA,97.75,63
"Dhani Jones",2008,"Cin","MLB",78,NA,NA,NA,NA,97.75,NA,NA,97.75,114.25
"Freddy Keiaho",2008,"Ind","ROLB",87,NA,NA,NA,NA,97.75,NA,NA,97.75,101
"Jabar Gaffney",2011,"Was","RWR",75.6765441850887,NA,"WR",96.734765152495,NA,99.6,99.6,NA,97.6898434349967,156.7
"Santana Moss",2012,"Was","LWR",83,NA,"WR",96.7913249661087,NA,113,99.4,NA,97.6608833107392,125.2
"Ed Dickson",2012,"Bal","TE",77,NA,"TE",87.2577286699759,NA,113.7,108.0575,NA,97.657614334988,33
"Brian Cushing",2015,"Hou","LILB",82,NA,"LB",82.0932218797581,105.74375,73.25,77.6933333333333,NA,97.6203125,95
"Corey Clement",2018,"Phi","RB",77,NA,"RB",80.0628147210118,NA,98.7,98.1285,114.6,97.597104907004,NA
"Tj Ward",2017,"Tam",NA,83.9081336664586,NA,"DB",71.6620833333333,101.5,85.75,84.3083333333333,NA,97.5625,41.5
"Charles Sims",2017,"Tam","RB",82,NA,"RB",93.0448847131899,NA,83.3,109.303809523809,90.3,97.5495647456665,55.9
"Bernard Pollard",2014,"Ten","SS",87,NA,"DB",87.3649209685938,NA,97.5,NA,NA,97.5,28.5
"Aj Hawk",2012,"Gnb","LILB",83,NA,NA,86.0744246066886,NA,97.5,NA,NA,97.5,114
"Karlos Dansby",2017,"Ari","RILB",76,NA,"LB",95.8578132303076,96.4125,100.75,105.216666666667,NA,97.496875,99.75
"Manti Teo",2016,"Sdg","LILB",75,NA,"LB",89.3977763769103,102.8,81.5,104.008333333333,NA,97.475,17
"Brandon Lafell",2016,"Cin","RWR",77,NA,"WR",102.477623862326,NA,69.7,87.42625,82.4,97.4604992415506,154
"Shane Vereen",2012,"Nwe","RB",73,NA,"RB",102.271965623053,NA,76.8,92.3575,NA,97.3147328115264,66
"James Ihedigbo",2014,"Det","SS",81,NA,"DB",72.1922171526831,NA,97.25,NA,NA,97.25,107
"Kam Chancellor",2014,"Sea","SS",93,NA,"DB",90.5563362908915,NA,97.25,NA,NA,97.25,80.75
"Morgan Burnett",2014,"Gnb","SS",83,NA,"DB",87.7450467482119,NA,97.25,NA,NA,97.25,129
"Troy Polamalu",2012,"Pit","SS",97,NA,NA,86.2939525073648,NA,97.25,NA,NA,97.25,39.25
"Deangelo Hall",2011,"Was","LCB",86,NA,NA,94.3677707096707,NA,97.25,NA,NA,97.25,102.75
"Cortland Finnegan",2009,"Ten","RCB",92,NA,NA,79.1835001619014,NA,97.25,NA,NA,97.25,89.75
"Ronde Barber",2008,"Tam","RCB",92,NA,NA,NA,NA,97.25,NA,NA,97.25,108
"Evan Engram",2017,"Nyg","TE",75,NA,"TE",86.2050454972323,NA,106.5,100.359166666667,105.1,97.221404054633,141.6
"Braylon Edwards",2011,"Sfo","LWR",84.282396553096,NA,NA,97.2055183617604,NA,103.5,NA,NA,97.2055183617604,25.6
"Vontaze Burfict",2018,"Cin","WLB",87,NA,"LB",63.8000063989873,104.355,75.75,NA,NA,97.20375,NA
"Ricky Williams",2009,"Mia","RB",77,NA,"RB",65.2221494828641,NA,127.1,129.1,NA,97.1610747414321,229
"Brandon Gibson",2014,"Mia","SWR",79,NA,"WR",105.694205293481,NA,60,80.0623904761905,62.3,97.1502670210509,50
"Bj Goodson",2017,"Nyg","MLB",65,NA,"LB",57.7321491066119,111.525,54,84.8,NA,97.14375,51
"Jordan Hicks",2018,"Phi","MLB",81,NA,"LB",80.7485173402906,98.5975,92.75,NA,NA,97.135625,NA
"Bilal Powell",2013,"Nyj","RB",74,NA,"RB",107.755771545606,NA,89.9,86.5093333333333,NA,97.1325524394697,122.1
"Tyler Eifert",2014,"Cin","TE",82,NA,"TE",95.9143885460838,NA,102.6,99.5600641025642,95.9,97.1248175495493,5.2
"Randall Cobb",2012,"Gnb","LWR",76,NA,"WR",94.278444850388,NA,110.4,102.799166666667,NA,97.1186854558142,202.6
"Jamaal Charles",2017,"Den","RB",84,NA,"RB",105.60781855463,NA,78.2,98.3896010296009,87.1,97.0324731947435,56
"Antonio Gates",2015,"Sdg","TE",88,NA,"TE",84.2014791544652,NA,108.3,104.171344444444,102.7,97.0242745329699,121
"Kevin Curtis",2008,"Phi","LWR",87,NA,"WR",91.63,NA,107.8,107.8,NA,97.02,67.5
"Tam",2018,"Tam","DST",69,NA,"DST",118.571685842204,NA,100,NA,97,97,NA
"Was",2018,"Was","DST",69,NA,"DST",121.463633765048,NA,88,NA,97,97,NA
"Nyg",2014,"Nyg","DST",69,NA,"DST",129.343847246295,NA,91,NA,97,97,111
"Patrick Angerer",2011,"Ind","SLB",75,NA,NA,74.3148563386294,NA,97,NA,NA,97,137.75
"Alfred Blue",2015,"Hou","RB",74,NA,"RB",95.5794962645267,NA,106.6,106.702433333333,88.7,96.99397653262,104.2
"Ron Parker",2015,"Kan","SS",82,NA,"DB",71.2930957225955,100.4,86.75,76.3133333333333,NA,96.9875,107.25
"Dan Woodhead",2015,"Sdg","RB",78,NA,"RB",76.6249908875463,NA,108.2,107.005066666667,107.3,96.9766858514043,203.1
"Jermaine Kearse",2015,"Sea","RWR",81,NA,"WR",98.7834174649828,NA,75.1,93.3014417834226,88.5,96.9560922377961,123
"Jeremy Shockey",2008,"Nor","TE",92.1421294769815,NA,"TE",88.995,NA,100.7,104.7,NA,96.8475,69.3
"Adam Humphries",2018,"Tam","LWR",79,NA,"WR",103.837392430436,NA,64,82.7807619047619,88.3,96.818515588545,NA
"Malcom Floyd",2014,"Sdg","RWR",79,NA,"WR",86.4502751115171,NA,109.5,117.523256410256,104.5,96.8079355444302,147.6
"Manti Teo",2015,"Sdg","LILB",78,NA,"LB",85.8973892791844,105.05,72,99.935,NA,96.7875,87
"Sean Davis",2018,"Pit","SS",73,NA,"DB",77.4008819799926,104.375,74,NA,NA,96.78125,NA
"Jacoby Jones",2013,"Bal","RWR",81,NA,"WR",95.7811913669852,NA,98.9,98.7106666666667,NA,96.7576831335457,82
"Brian Urlacher",2012,"Chi","MLB",95,NA,NA,107.895119204664,NA,96.75,NA,NA,96.75,91.75
"Charles Godfrey",2012,"Car","SS",80,NA,NA,78.6217682387387,NA,96.75,NA,NA,96.75,77
"Donald Butler",2012,"Sdg","RILB",84,NA,NA,105.876253225897,NA,96.75,NA,NA,96.75,92.75
"Will Witherspoon",2012,"Ten","WLB",83,NA,NA,65.0235947241871,NA,96.75,NA,NA,96.75,55.25
"Jordan Babineaux",2010,"Sea","SS",81,NA,NA,56.4753527918133,NA,96.75,NA,NA,96.75,62.75
"Bob Sanders",2008,"Ind","SS",99,NA,NA,NA,NA,96.75,NA,NA,96.75,36.75
"Cedric Griffin",2008,"Min","RCB",83,NA,NA,NA,NA,96.75,NA,NA,96.75,113.25
"Michael Wallace",2016,"Bal","RWR",77,NA,"WR",84.5825971033605,NA,113,121.04783869886,126.3,96.7376776351936,164.8
"Kyle Rudolph",2012,"Min","TE",79,NA,"TE",85.396125426058,NA,112.1,108.05,NA,96.723062713029,129.8
"Rashad Johnson",2015,"Ari","FS",77,NA,"DB",60.0224514559043,98.875,90.25,93.3,NA,96.71875,81.75
"Tj Ward",2016,"Den","SS",85,NA,"DB",76.1852194130159,97.95,93,96.7416666666666,NA,96.7125,102.25
"George Kittle",2018,"Sfo","TE",77,NA,"TE",79.0947729289941,NA,103.3,110.991282865403,100,96.6953519314658,NA
"Demario Davis",2017,"Nyj","ILB",74,NA,"LB",83.5759746839002,93.565,106,90.8,NA,96.67375,141
"Jonathan Stewart",2014,"Car","RB",80,NA,"RB",101.78643763972,NA,105.6,99.1975384615384,89,96.6613253670862,133.5
"Kevin Walter",2011,"Hou","RWR",78,NA,"WR",88.0966062246478,NA,113.6,113.6,NA,96.5977374830985,84.9
"Tom Savage",2017,"Hou","QB",72,NA,"QB",87.7665683305492,NA,108.4,119.438571428572,82.3,96.5017132530403,70.68
"Robert Quinn",2014,"Lar","RDE",97,NA,"DL",90.377988263426,NA,96.5,NA,NA,96.5,92.75
"Antrel Rolle",2013,"Nyg","SS",83,NA,NA,79.1454341237444,NA,96.5,NA,NA,96.5,129.5
"Kj Wright",2013,"Sea","ROLB",84,NA,NA,83.3092644078251,NA,96.5,NA,NA,96.5,76.75
"Larry Foote",2013,"Pit","LILB",75,NA,NA,82.7479011920374,NA,96.5,NA,NA,96.5,6.5
"Trent Cole",2011,"Phi","RDE",93,NA,NA,77.8274164703081,NA,96.5,NA,NA,96.5,77.5
"Justin Tuck",2009,"Nyg","LDE",95,NA,NA,91.2602128122222,NA,96.5,NA,NA,96.5,94.5
"Terrance Williams",2017,"Dal","RWR",80,NA,"WR",95.6254424331615,NA,64.7,98.2016666666666,92.1,96.4841838443299,84.8
"Reggie Nelson",2015,"Cin","FS",86,NA,"DB",80.370411193971,96.75,95.5,99.9566666666667,NA,96.4375,107.5
"Jerious Norwood",2010,"Atl","RB",75,NA,NA,96.4220098288466,NA,92.6,NA,NA,96.4220098288466,2.2
"Tahir Whitehead",2016,"Det","MLB",83,NA,"LB",77.9405422733798,95.3,99.75,99.7083333333333,NA,96.4125,121
"Matthew Moore",2012,"Mia","QB",78,NA,"QB",122.11889936615,NA,63.4,70.653,NA,96.3859496830751,8.94
"Chris Johnson",2008,"Ten","RB",77,NA,"RB",88.57,NA,104.2,104.2,NA,96.385,228.3
"Sean Davis",2017,"Pit","SS",73,NA,"DB",78.0097728734358,97.875,91.5,95.925,NA,96.28125,108.25
"Jonathan Cyprien",2018,"Ten",NA,82.5159516212104,"RES","DB",NA,NA,96.25,NA,NA,96.25,NA
"Deangelo Hall",2012,"Was","LCB",86,NA,NA,82.7845393134728,NA,96.25,NA,NA,96.25,116
"Daryl Smith",2011,"Jax","LOLB",90,NA,NA,87.2756263247113,NA,96.25,NA,NA,96.25,117
"Kenny Phillips",2009,"Nyg","SS",78,NA,NA,82.4194764955814,NA,96.25,NA,NA,96.25,19.5
"Lance Moore",2010,"Nor","LWR",75,NA,"WR",95.5678377358005,NA,97.6,97.6,NA,96.2452251572003,155.3
"Julian Edelman",2010,"Nwe","RWR",76,NA,"WR",96.5946805023533,NA,95.5,95.5,NA,96.2297870015688,19.5
"Andrew Hawkins",2014,"Cle","LWR",77,NA,"WR",82.5708402880642,NA,121.2,123.529623931624,118.1,96.2237681692507,127.4
"Zach Cunningham",2018,"Hou","WILL",79,NA,"LB",NA,103.215,75.25,NA,NA,96.22375,NA
"Nate Burleson",2009,"Sea","LWR",74,NA,"WR",98.5051992359479,NA,91.5,91.5,NA,96.1701328239653,127.1
"Jared Cook",2018,"Oak","TE",85,NA,"TE",88.7436087840956,NA,91.5,103.746178571429,95.9,96.129929118508,NA
"Chandler Jones",2016,"Ari","SAM",82,NA,"LB",87.72,97.75,91.25,103.2,NA,96.125,95.5
"Myles Jack",2017,"Jax","MLB",75,NA,"LB",58.7868533780236,102.15,78,61.7,NA,96.1125,90.5
"Jeremy Kerley",2013,"Nyj","RWR",73,NA,"WR",96.7302871755645,NA,67.6,94.6571666666667,NA,96.0392470059319,92.9
"Adrian Amos",2018,"Chi","S",90,NA,"DB",NA,103.3,74.25,NA,NA,96.0375,NA
"Nyg",2018,"Nyg","DST",69,NA,"DST",119.216436274684,NA,81,NA,96,96,NA
"Pit",2017,"Pit","DST",69,NA,"DST",135.870472806624,NA,109,NA,96,96,139
"Atl",2015,"Atl","DST",69,NA,"DST",126.5283823983,NA,100,NA,96,96,94
"Nyg",2015,"Nyg","DST",69,NA,"DST",125.374624309188,NA,115,NA,96,96,117
"Kj Wright",2014,"Sea","WLB",83,NA,"LB",77.6776627715293,NA,96,NA,NA,96,114
"Adrian Wilson",2011,"Ari","SS",92,NA,NA,85.1574704347552,NA,96,NA,NA,96,78.25
"Calvin Pace",2011,"Nyj","ROLB",84,NA,NA,76.3238386656824,NA,96,NA,NA,96,96.5
"Dan Connor",2010,"Car","MLB",65,NA,NA,69.4774770390433,NA,96,NA,NA,96,50
"Antrel Rolle",2009,"Ari","FS",84,NA,NA,80.0756009958524,NA,96,NA,NA,96,95.15
"Terrell Suggs",2008,"Bal","ROLB",88,NA,NA,NA,NA,96,NA,NA,96,123.5
"Terrence Mcgee",2008,"Buf","RCB",93,NA,NA,NA,NA,96,NA,NA,96,86.75
"Eddie Royal",2014,"Sdg","RWR",79,NA,"WR",99.9213753142359,NA,58.6,88.100170940171,71.6,95.9809738562142,150.2
"Calvin Pryor",2016,"Nyj","SS",83,NA,"DB",70.2261521603697,99.3,86,97.6333333333333,NA,95.975,65.5
"Justin Evans",2018,"Tam","S",71,NA,"DB",NA,98.625,88,NA,NA,95.96875,NA
"Jordan Poyer",2018,"Buf","FS",88,NA,"DB",84.0835820177758,95.675,96.75,NA,NA,95.94375,NA
"Cory James",2017,"Oak","WLB",66,NA,"LB",58.165631657404,94.325,100.25,94.1666666666667,NA,95.80625,59.5
"Mason Foster",2018,"Was","MLB",74,NA,"LB",73.6480918509501,102.14,76.75,NA,NA,95.7925,NA
"Rex Grossman",2011,"Was","QB",76,NA,"QB",66.9376208580066,NA,122.6,124.64,NA,95.7888104290033,177.14
"Kendall Wright",2012,"Ten","RWR",74,NA,"WR",78.9741968966206,NA,114.8,129.4,NA,95.7827979310804,117
"Cj Anderson",2018,"Car","RB",81,NA,"RB",71.100002053809,NA,90,105.200035714286,111,95.7666792560316,NA
"Jerricho Cotchery",2014,"Car","LWR",80,NA,"WR",86.4345803588155,NA,93.1,114.398854700855,106.7,95.7560051394953,88
"Akeem Ayers",2013,"Ten","SLB",79,NA,NA,89.0017746860004,NA,95.75,NA,NA,95.75,58.75
"James Harrison",2013,"Cin","SLB",86,NA,NA,82.5100834464872,NA,95.75,NA,NA,95.75,38.25
"Kyle Arrington",2012,"Nwe","RCB",79,NA,NA,82.9356014442127,NA,95.75,NA,NA,95.75,80.5
"Antoine Winfield",2010,"Min","LCB",88,NA,NA,85.7579680438066,NA,95.75,NA,NA,95.75,107
"Deangelo Hall",2009,"Was","LCB",79,NA,NA,84.4819500225938,NA,95.75,NA,NA,95.75,74.5
"Madieu Williams",2009,"Min","FS",74,NA,NA,56.9770801858499,NA,95.75,NA,NA,95.75,73.5
"Gerald Hayes",2008,"Ari","MLB",86,NA,NA,NA,NA,95.75,NA,NA,95.75,102.75
"Julius Thomas",2017,"Mia","TE",81,NA,"TE",89.716708068488,NA,105.5,101.024305555556,96.1,95.6136712080145,77.3
"Austin Collie",2010,"Ind","LWR",76,NA,"WR",116.139555032137,NA,52.5,54.5,NA,95.5930366880915,139.9
"Shawne Merriman",2009,"Sdg","ROLB",89,NA,NA,95.5922747892722,NA,104,NA,NA,95.5922747892722,44
"Gerald Hodges",2016,"Sfo","LILB",69,NA,"LB",49.8096821735609,95.5625,NA,55.8375,NA,95.5625,93
"Jamie Collins",2014,"Nwe","SLB",81,NA,"LB",58.7962943670447,NA,95.5,NA,NA,95.5,140
"Terrell Suggs",2014,"Bal","OLB",90,NA,"LB",77.5998259726067,NA,95.5,NA,NA,95.5,87
"Clay Matthews",2013,"Gnb","ROLB",95,NA,NA,82.8689949869815,NA,95.5,NA,NA,95.5,65.75
"Atari Bigby",2008,"Gnb","SS",87,NA,NA,NA,NA,95.5,NA,NA,95.5,23.75
"Mario Williams",2008,"Hou","RDE",97,NA,NA,NA,NA,95.5,NA,NA,95.5,96.5
"Blake Bortles",2014,"Jax","QB",78,NA,"QB",114.378066957418,NA,68.7,75.9685179487181,96,95.4488616353787,183.22
"Visanthe Shiancoe",2009,"Min","TE",78,NA,"TE",76.7733632382692,NA,112,114,NA,95.3866816191346,150.6
"Kam Chancellor",2015,"Sea",NA,90.3592979518791,"RES","DB",76.9136666666667,102,75.5,90.4866666666667,NA,95.375,72.5
"Jacoby Jones",2011,"Hou","RWR",74,NA,"WR",94.5418993859397,NA,97,97,NA,95.3612662572931,86.4
