"Player","Season","PosFFA","Team","fantPts_agg","fantPts_est","fantPts_FFA","fantPts_FDATA","fantPts"
"Luke Willson",2014,"TE","Sea",57.3296231613124,54.4579963226248,60.20125,44.7,65.2
"Shawn Springs",2009,"LCB","Nwe",57.3293375257679,57.3293375257679,NA,NA,43.25
"Cameron Wake",2014,"DL","Mia",57.3223300340956,57.3223300340956,NA,NA,75.75
"Shaun Hill",2016,"QB","Min",57.3104501812289,75.2551283214646,66.3162222222222,30.36,10.18
"Jalen Parmele",2009,"","Bal",57.3024175192227,57.3024175192227,NA,NA,1.7
"Darren Fells",2016,"TE","Ari",57.2991454721188,55.4698980870947,59.1283928571428,63.1,28.4
"Jerrel Jernigan",2014,"WR","Nyg",57.2903796377878,54.9975774573937,59.5831818181818,70.7,6.8
"Whitney Mercilus",2018,"DE","Hou",57.2824311099972,57.2824311099972,NA,NA,NA
"Kawann Short",2018,"DT","Car",57.2799911968556,57.2799911968556,NA,NA,NA
"Sergio Brown",2015,"DB","Jax",57.2770086274015,51.524017254803,63.03,NA,40.25
"Aj Hawk",2015,"LB","Cin",57.2525683549117,56.1951367098234,58.31,NA,23.5
"Braxton Miller",2016,"WR","Hou",57.2483683605557,35.1387547031293,79.3579820179821,69.7,23.4
"Damon Harrison",2018,"DT","Nyg",57.2362783088939,57.2362783088939,NA,NA,NA
"Justin Bethel",2017,"DB","Ari",57.2353149419244,62.8956298838487,51.575,NA,47.75
"Jason Hatcher",2015,"DL","Was",57.165315874392,46.3689650821174,67.9616666666667,NA,27.5
"Lamarr Woodley",2014,"DL","Oak",57.1541137361058,57.1541137361058,NA,NA,4
"Shea Mcclellin",2014,"LB","Chi",57.1476530545882,57.1476530545882,NA,NA,37
"Justin Smith",2012,"RDT","Sfo",57.1339615203665,57.1339615203665,NA,NA,75
"Brooks Reed",2013,"LB","Hou",57.1203589957311,57.1203589957311,NA,NA,61
"Barkevious Mingo",2018,"OLB","Sea",57.1091448533533,57.1091448533533,NA,NA,NA
"Tom Zbikowski",2010,"FS","Bal",57.0718026690842,57.0718026690842,NA,NA,15.5
"Marvin Jones",2013,"WR","Cin",57.0437997880386,64.9800995760772,49.1075,NA,163.2
"Donald Brown",2011,"RB","Ind",57.0416698579141,91.8833397158283,22.2,NA,111.1
"Charles Johnson",2014,"WR","Min",57.035,NA,57.035,NA,73.9
"Clayton Geathers",2017,"DB","Ind",57.0315155199724,33.7296977066114,80.3333333333333,NA,6.5
"Joshua Gordon",2014,"WR","Cle",57.0299166666667,NA,57.0299166666667,65.4,42.3
"Joshua Cribbs",2011,"WR","Cle",57.02911687074,51.55823374148,62.5,NA,104.8
"Michael Brockers",2014,"DL","Lar",57.0186032819288,57.0186032819288,NA,NA,37.5
"Evan Moore",2011,"TE","Cle",57.0180366422578,45.8360732845156,68.2,NA,73.4
"Usama Young",2011,"SS","Cle",57.0054353122301,57.0054353122301,NA,NA,68.75
"Jerheme Urban",2008,"WR","Ari",57,NA,57,NA,86.52
"Malcom Brown",2017,"DL","Nwe",56.9734228132456,53.6968456264911,60.25,NA,47.25
"Dwight Freeney",2011,"DE","Ind",56.9367274665936,56.9367274665936,NA,NA,44.25
"Fabian Washington",2010,"RCB","Bal",56.9351358045526,56.9351358045526,NA,NA,35
"Brandon Lloyd",2009,"WR","Den",56.9019567151585,56.9019567151585,NA,NA,15.7
"Marquise Goodwin",2014,"WR","Buf",56.8993210355014,63.6751319699927,50.1235101010101,42.5,5.5
"Cody Kessler",2017,"QB","Cle",56.8897587459712,91.2289905236278,43.6602857142857,35.78,3.94
"Greg Toler",2010,"RCB","Ari",56.8619969488783,56.8619969488783,NA,NA,117.5
"Will Jackson",2018,"CB","Cin",56.8596476938856,56.8596476938856,NA,NA,NA
"Gavin Escobar",2015,"TE","Dal",56.8500768278805,58.961653655761,54.7385,39.4,14.4
"Alan Ball",2014,"DB","Jax",56.8489329544379,56.8489329544379,NA,NA,27.25
"Austin Seferian Jenkins",2014,"TE","Tam",56.8390511622422,34.9920994384815,78.6860028860029,78.7,42.6
"Derek Wolfe",2013,"DE","Den",56.8260274889589,56.8260274889589,NA,NA,28.5
"Will Herring",2011,"LB","Nor",56.8220226590276,56.8220226590276,NA,NA,12.75
"Jason Hatcher",2014,"DL","Was",56.8149141702913,56.8149141702913,NA,NA,39.25
"Dwayne Allen",2017,"TE","Nwe",56.8140169343499,49.375891011557,64.2521428571428,23.7,19.6
"Brandon Boykin",2014,"DB","Phi",56.809956995505,56.809956995505,NA,NA,51.75
"Jason Hunter",2009,"DE","Det",56.7797140953496,56.7797140953496,NA,NA,51.5
"Michael Daniels",2014,"DL","Gnb",56.7774976558076,56.7774976558076,NA,NA,51.75
"Haloti Ngata",2011,"DT","Bal",56.7751780188455,56.7751780188455,NA,NA,80
"Hunter Henry",2016,"TE","Sdg",56.7637897863496,58.2656152869849,55.2619642857143,53.7,111.8
"Chris Cook",2012,"RCB","Min",56.7578001723266,56.7578001723266,NA,NA,36
"Geno Atkins",2017,"DL","Cin",56.7142841250514,45.7452349167694,67.6833333333334,NA,62
"Arthur Moats",2015,"LB","Pit",56.6968581260794,52.3587162521588,61.035,NA,45.5
"Damon Harrison",2014,"DL","Nyj",56.6910280831986,56.6910280831986,NA,NA,44.5
"Keshawn Martin",2012,"WR","Hou",56.6906615467717,65.7813230935433,47.6,NA,24.8
"Joel Dreessen",2011,"TE","Hou",56.6725440700464,56.6725440700464,NA,NA,85.3
"Marqise Lee",2016,"WR","Jax",56.6671661099938,54.2458560295113,59.0884761904762,65.4,148.9
"Lex Hilliard",2010,"RB","Mia",56.6655161752195,47.631032350439,65.7,NA,15.3
"Michael Devito",2009,"T","Nyj",56.6646237156131,56.6646237156131,NA,NA,31
"Michael Campanaro",2015,"WR","Bal",56.6469477172288,44.7580382916004,68.5358571428572,46.8,13.7
"Andre Goodman",2009,"RCB","Den",56.6441486007144,56.6441486007144,NA,NA,73.75
"Dan Amendola",2017,"WR","Nwe",56.6349176007605,30.260835201521,83.009,79.2,108.4
"Dominique Rodgers Cromartie",2011,"LCB","Phi",56.627210582129,56.627210582129,NA,NA,33.5
"Brian Witherspoon",2009,"","Det/jax",56.60112945173,56.60112945173,NA,NA,2.5
"Marcell Dareus",2012,"LDT","Buf",56.5987519445232,56.5987519445232,NA,NA,55.25
"Champ Bailey",2012,"LCB","Den",56.592049932095,56.592049932095,NA,NA,78.5
"Dj Ware",2011,"RB","Nyg",56.5665274103824,56.5665274103824,NA,NA,46.8
"Kellen Winslow",2013,"TE","Nyj",56.5492722837942,38.3743779009217,74.7241666666667,NA,66.3
"Darian Stewart",2015,"DB","Den",56.5325230652317,54.1425461304633,58.9225,NA,73.25
"Haloti Ngata",2012,"DT","Bal",56.5305536460617,56.5305536460617,NA,NA,58
"Charles Johnson",2016,"DL","Car",56.5297722409814,44.1262111486295,68.9333333333333,NA,40
"Sean Weatherspoon",2016,"LB","Atl",56.5041147139181,53.6457294278362,59.3625,NA,26
"Roger Lewis",2018,"WR","Nyg",56.4959906108477,66.4919812216954,46.5,46.5,NA
"Chris Johnson",2009,"CB","Oak",56.4711587682871,56.4711587682871,NA,NA,84.75
"Ronnie Brown",2012,"RB","Sdg",56.4674404102021,45.3998808204043,67.535,NA,83.6
"Geno Hayes",2013,"LB","Jax",56.4656532522064,56.4656532522064,NA,NA,84.5
"Travaris Cadet",2015,"RB","Nor/nwe/sfo",56.4641976020387,56.4641976020387,NA,NA,36.7
"Kendall Langford",2009,"DE","Mia",56.4629361944334,56.4629361944334,NA,NA,49.25
"Geno Atkins",2015,"DL","Cin",56.4585866727592,49.8421733455185,63.075,NA,76
"David Amerson",2018,"CB","Kan",56.4553502484194,56.4553502484194,NA,NA,NA
"Lito Sheppard",2009,"RCB","Nyj",56.443496172127,56.443496172127,NA,NA,35.75
"Benjamin Gedeon",2018,"ILB","Min",56.4429680537876,56.4429680537876,NA,NA,NA
"Nedu Ndukwe",2010,"FS","Cin",56.4339686911451,56.4339686911451,NA,NA,60
"Benjamin Leber",2011,"LB","Lar",56.4281774900257,56.4281774900257,NA,NA,15
"Michael Johnson",2011,"DE","Cin",56.4230423715965,56.4230423715965,NA,NA,61.75
"Haason Reddick",2018,"OLB","Ari",56.411545627971,56.411545627971,NA,NA,NA
"Donta Hightower",2018,"ILB","Nwe",56.3803412902431,56.3803412902431,NA,NA,NA
"Clark Haggans",2011,"LOLB","Ari",56.3729510971824,56.3729510971824,NA,NA,53.5
"Rahim Moore",2012,"FS","Den",56.3663977887317,56.3663977887317,NA,NA,80.75
"Kendall Reyes",2013,"DE","Sdg",56.3628386240772,56.3628386240772,NA,NA,44
"Ike Taylor",2012,"RCB","Pit",56.3546499807991,56.3546499807991,NA,NA,39.75
"Kamar Aiken",2017,"WR","Ind",56.3503247371411,62.9156494742822,49.785,47.7,20.8
"Jacob Tamme",2013,"TE","Den",56.346073106408,51.4334795461494,61.2586666666667,NA,34.4
"Desmond Bryant",2015,"DL","Cle",56.3222809042941,51.7195618085882,60.925,NA,48.5
"Jim Smith",2018,"CB","Bal",56.3096555037022,56.3096555037022,NA,NA,NA
"Jonathan Abraham",2012,"DE","Atl",56.3027428200854,56.3027428200854,NA,NA,85
"Justin Smith",2010,"RDT","Sfo",56.2904726920053,56.2904726920053,NA,NA,93.25
"Travis Laboy",2011,"LB","Sdg",56.2880461605244,56.2880461605244,NA,NA,42
"Connor Barwin",2017,"LB","Lar",56.2737882869455,57.8892432405577,54.6583333333333,NA,46.5
"Keith Rivers",2014,"LB","Buf",56.2475540366306,56.2475540366306,NA,NA,14.5
"Nick Perry",2013,"LOLB","Gnb",56.2252400438854,56.2252400438854,NA,NA,43.5
"Antoine Cason",2013,"","Ari",56.2240440915204,56.2240440915204,NA,NA,32
"Terrance Knighton",2010,"DT","Jax",56.2197210614396,56.2197210614396,NA,NA,47.75
"Robert Davis",2018,"WR","Was",56.2172674223467,56.2172674223467,NA,NA,NA
"Antonio Callaway",2018,"WR","Cle",56.1800383860741,51.5600767721483,60.8,60.8,NA
"Larry Foote",2010,"","Pit",56.179764477042,56.179764477042,NA,NA,21.5
"Cory Redding",2009,"DE","Sea",56.1775358225676,56.1775358225676,NA,NA,28
"Vic Beasley",2016,"DL","Atl",56.1757220126923,56.1757220126923,NA,NA,99.25
"Alfred Morris",2017,"RB","Dal",56.172309024088,76.5902604055973,45.7266666666667,46.2,68.7
"Kendall Langford",2011,"DE","Mia",56.1526623466928,56.1526623466928,NA,NA,22
"Antonio Smith",2009,"DE","Hou",56.1522901479201,56.1522901479201,NA,NA,54.75
"George Wilson",2011,"SS","Buf",56.1115998395269,56.1115998395269,NA,NA,120.6
"Khiry Robinson",2015,"RB","Nor",56.1104334979925,64.506856049533,53.1244444444445,50.7,62
"Bjoern Werner",2014,"LB","Ind",56.1103634593064,56.1103634593064,NA,NA,66.5
"Jason Myers",2015,"K","Jax",56.1064915211339,NA,56.1064915211339,NA,124
"Jonathan Skelton",2010,"QB","Ari",56.1044785162596,56.1044785162596,NA,NA,37.38
"Anthony Zettel",2018,"DE","Det",56.1033732519986,56.1033732519986,NA,NA,NA
"Donnie Avery",2008,"WR","Lar",56.1,NA,56.1,NA,124.8
"Brent Grimes",2010,"LCB","Atl",56.0836018201952,56.0836018201952,NA,NA,113.75
"Andre Carter",2009,"DE","Was",56.0641339895151,56.0641339895151,NA,NA,102.5
"Jon Baldwin",2013,"WR","Sfo",56.0578268611623,49.2523203889913,62.8633333333333,NA,4.3
"Tony Jefferson",2014,"SS","Ari",56.0456075887369,56.0456075887369,NA,NA,82
"Matthew Judon",2018,"DE","Bal",56.0422395003007,56.0422395003007,NA,NA,NA
"Patrick Robinson",2013,"","Nor",56.0370611930773,56.0370611930773,NA,NA,1.5
"Kyle Williams",2014,"DL","Buf",56.0181927607034,56.0181927607034,NA,NA,60.5
"Nickell Robey Coleman",2014,"DB","Buf",56.0166494558951,56.0166494558951,NA,NA,53
"Darren Sproles",2008,"RB","Sdg",56,NA,56,NA,123.7
"Nail Diggs",2009,"LB","Car",55.9989628211274,55.9989628211274,NA,NA,41.5
"Duke Ihenacho",2014,"","Was",55.990071107655,55.990071107655,NA,NA,0.5
"Kenny Clark",2018,"DT","Gnb",55.9878159014672,55.9878159014672,NA,NA,NA
"Sharrif Floyd",2015,"DL","Min",55.9854740679577,51.7459481359154,60.225,NA,34.25
"David Thomas",2010,"TE","Nor",55.9800644304012,58.2601288608024,53.7,NA,48.9
"Dontari Poe",2016,"DL","Kan",55.969569565047,50.3891391300941,61.55,NA,41.93
"Nevin Lawson",2018,"CB","Det",55.9656283830445,55.9656283830445,NA,NA,NA
"Vince Young",2009,"QB","Ten",55.9357581886523,90.2315163773046,21.64,NA,144.26
"Alexander Mcgough",2018,"QB","Sea",55.9229825719221,55.9229825719221,NA,NA,NA
"Robert Quinn",2018,"DE","Mia",55.9200795728521,55.9200795728521,NA,NA,NA
"Ndamukong Suh",2012,"DT","Det",55.8885987854108,55.8885987854108,NA,NA,59
"Brandon Jackson",2012,"RB","Cle",55.8817807198433,77.6135614396865,34.15,NA,8.4
"Connor Barwin",2011,"LB","Hou",55.8699177373397,55.8699177373397,NA,NA,76.75
"Akeem Jordan",2012,"LB","Phi",55.8661654690625,55.8661654690625,NA,NA,55.5
"Nick Roach",2012,"LB","Chi",55.8649306896349,55.8649306896349,NA,NA,73.25
"Rashad Greene",2015,"WR","Jax",55.8490441562819,53.615945455421,58.0821428571429,NA,36.8
"Orlando Scandrick",2018,"DB","Was",55.8434976606496,55.8434976606496,NA,NA,NA
"Donte Moncrief",2014,"WR","Ind",55.8433185448737,75.6048189079292,36.0818181818182,32.8,80.1
"Phillip Dorsett",2017,"WR","Nwe",55.8127139037433,NA,55.8127139037433,13.4,26.1
"Tashaun Gipson",2017,"DB","Jax",55.797279329816,61.369558659632,50.2250000000001,NA,84
"Eli Apple",2017,"DB","Nyg",55.7907151124814,73.1564302249627,38.425,NA,53
"Jamie Harper",2011,"RB","Ten",55.7832068920305,102.466413784061,9.1,NA,13.6
"Desmond Bryant",2013,"DE","Cle",55.7531844541719,55.7531844541719,NA,NA,31.75
"Kyle Williams",2010,"NT","Buf",55.7531340857085,55.7531340857085,NA,NA,94.75
"Shareece Wright",2018,"DB","Oak",55.7405384857604,55.7405384857604,NA,NA,NA
"Marlon Moore",2010,"","Mia",55.7378672239799,55.7378672239799,NA,NA,23.4
"Joseph Randle",2013,"RB","Dal",55.724403246897,51.2761398271273,60.1726666666667,NA,38.5
"Jonathan Abraham",2010,"DE","Atl",55.7154567317862,55.7154567317862,NA,NA,87.75
"Nick Fairley",2013,"DT","Det",55.7080186577996,55.7080186577996,NA,NA,54
"Emmanuel Lamur",2015,"LB","Cin",55.7003604505098,72.249054234353,39.1516666666667,NA,41.25
"Chris Godwin",2017,"WR","Tam",55.6958732715727,53.514413209812,57.8773333333334,59,75.5
"Corey Brown",2016,"WR","Car",55.6895918175962,69.1875169685257,42.1916666666667,47.4,45.7
"Dontari Poe",2014,"DL","Kan",55.6885837555022,55.6885837555022,NA,NA,58.5
"Gerald Mccoy",2014,"DL","Tam",55.6869419083754,55.6869419083754,NA,NA,62.25
"Maurice Harris",2016,"","Was",55.6860371084133,55.6860371084133,NA,NA,10.6
"Andre Hall",2017,"DB","Hou",55.6790971949752,60.1581943899503,51.2,NA,82.75
"Jarrett Bush",2012,"RCB","Gnb",55.6758356453562,55.6758356453562,NA,NA,20
"Philip Wheeler",2009,"LB","Ind",55.6726968277308,55.6726968277308,NA,NA,60.5
"Mario Addison",2018,"DE","Car",55.6664120421335,55.6664120421335,NA,NA,NA
"James Butler",2010,"SS","Lar",55.6288039650603,55.6288039650603,NA,NA,34
"Jackie Battle",2009,"","Kan",55.6176019252831,55.6176019252831,NA,NA,2.8
"Jeremiah Attaochu",2015,"LB","Sdg",55.5954578857549,61.2984157715098,49.8925,NA,80
"Rashean Mathis",2015,"DB","Det",55.5914856455584,51.8996379577834,59.2833333333333,NA,42.25
"Michael Bennett",2012,"DE","Tam",55.5680576038078,55.5680576038078,NA,NA,80
"Robert Geathers",2010,"DE","Cin",55.5654199678128,55.5654199678128,NA,NA,36
"Stephone Anthony",2018,"ILB","Mia",55.5471596008963,55.5471596008963,NA,NA,NA
"Robert Ayers",2015,"DL","Nyg",55.5393467725844,45.1786935451688,65.9,NA,70.75
"Antonio Smith",2010,"DE","Hou",55.5225484851275,55.5225484851275,NA,NA,47.5
"Jonathan Casillas",2014,"LB","Nwe/tam",55.5216467369839,55.5216467369839,NA,NA,35.5
"Mario Addison",2017,"DL","Car",55.5026002360075,52.3385338053483,58.6666666666667,NA,73.5
"Cody Davis",2016,"DB","Lar",55.5,40.9007349355073,55.5,NA,16.75
"Andre Davis",2008,"WR","Hou",55.5,NA,55.5,NA,31.8
"Bennie Logan",2015,"DL","Phi",55.4806750053869,52.5113500107738,58.45,NA,58.5
"Johnny Jolly",2009,"DE","Gnb",55.4797286499979,55.4797286499979,NA,NA,56.75
"Stephen Nicholas",2009,"LB","Atl",55.4730765183717,55.4730765183717,NA,NA,88.5
"Quincy Black",2009,"LB","Tam",55.4617849227016,55.4617849227016,NA,NA,94
"Cedric Thornton",2015,"DL","Phi",55.4596287280148,55.2692574560296,55.65,NA,30
"Jeron Johnson",2015,"DB","Was",55.4510685357478,28.3771370714956,82.525,NA,26
"Jim Garoppolo",2016,"QB","Nwe",55.4280583682131,44.3430679617821,64.9211071428572,57.02,37.48
"Virgil Green",2017,"TE","Den",55.4250780551498,56.493489443633,54.3566666666667,29.7,32.1
"Brandon Bolden",2015,"RB","Nwe",55.4103168535383,66.900061671726,44.330888888889,55,60.2
"Linval Joseph",2016,"DL","Min",55.4051080624584,51.6102161249169,59.2,NA,81
"Taywan Taylor",2017,"WR","Ten",55.4008017602607,64.8414368538547,45.9601666666667,46.4,41.4
"Junior Hemingway",2014,"WR","Kan",55.397603038091,58.9747515307276,51.8204545454545,43.8,16.8
"Geno Atkins",2012,"DT","Cin",55.3909680987479,55.3909680987479,NA,NA,96.25
"Benjamin Obomanu",2012,"WR","Sea",55.3813503776609,56.1627007553217,54.6,NA,8.9
"Tyrell Johnson",2009,"SS","Min",55.3670617141456,55.3670617141456,NA,NA,63.75
"Justin Smith",2013,"RDT","Sfo",55.3659402330863,55.3659402330863,NA,NA,62.75
"Brandon Myers",2012,"TE","Oak",55.3579672502088,49.2159345004175,61.5,NA,144.1
"Everson Griffen",2014,"DL","Min",55.3537911293416,55.3537911293416,NA,NA,89.5
"James Burgess",2018,"LB","Cle",55.3517901606956,55.3517901606956,NA,NA,NA
"Andre Johnson",2016,"WR","Ten",55.3430574808007,64.9836149616014,45.7025,46.6,25
"Koa Misi",2012,"LB","Mia",55.3306340690269,55.3306340690269,NA,NA,80.25
"Benjamin Cunningham",2014,"RB","Lar",55.3170941381527,62.4337268589024,71.0175555555556,32.5,104.3
"Charles Tillman",2009,"LCB","Chi",55.2999113099304,55.2999113099304,NA,NA,111
"Jared Odrick",2012,"DE","Mia",55.2892972958361,55.2892972958361,NA,NA,51
"Brian Robison",2013,"DE","Min",55.2874577343858,55.2874577343858,NA,NA,61
"Kevin Ogletree",2013,"WR","Det/tam",55.2816960941849,55.2816960941849,NA,NA,49.4
"Justin Bethel",2015,"DB","Ari",55.2807014313745,39.7114028627491,70.85,NA,77
"Cameron Jordan",2012,"DE","Nor",55.2735289161367,55.2735289161367,NA,NA,91.5
"Kendall Langford",2010,"DE","Mia",55.2724107752136,55.2724107752136,NA,NA,59.5
"Jason Hill",2009,"","Sfo",55.2634421355818,55.2634421355818,NA,NA,25.5
"Jonathan Simon",2017,"LB","Ind",55.2466893675518,61.0683787351037,49.425,NA,57.25
"Ryan Griffin",2017,"TE","Hou",55.2319511020217,53.0526522040433,57.41125,53.7,28.3
"Rashean Mathis",2012,"LCB","Jax",55.2251624910257,55.2251624910257,NA,NA,22.5
"Aj Bouye",2017,"DB","Jax",55.2143351197933,67.38700357292,43.0416666666666,NA,86
"Darnell Dockett",2011,"DT","Ari",55.2129418888684,55.2129418888684,NA,NA,63.25
"Martez Wilson",2013,"","Nor",55.2103759802666,55.2103759802666,NA,NA,6.5
"Paris Lenon",2013,"MLB","Den",55.2077060447798,55.2077060447798,NA,NA,20
"Glenn Dorsey",2012,"DE","Kan",55.1797083392778,55.1797083392778,NA,NA,6.5
"Lavelle Hawkins",2012,"WR","Ten",55.1791894368456,55.1791894368456,NA,NA,8.7
"Earl Bennett",2010,"WR","Chi",55.1743861918766,63.8487723837533,46.5,NA,98
"Shaun Ellis",2010,"DE","Nyj",55.1701251396612,55.1701251396612,NA,NA,48.75
"Rashad Johnson",2013,"FS","Ari",55.1565033321705,55.1565033321705,NA,NA,68.75
"Antoine Cason",2014,"","Car",55.1388863174531,55.1388863174531,NA,NA,76.5
"Kyle Vanden Bosch",2011,"DE","Det",55.1289942828404,55.1289942828404,NA,NA,66.5
"Derrick Shelby",2016,"DL","Atl",55.1215699012943,56.8598064692553,53.3833333333334,NA,9.5
"Cordarrelle Patterson",2017,"WR","Oak",55.1063958951936,55.1527917903872,55.06,39.1,70.5
"Michael Clayton",2008,"WR","Tam",55.1,NA,55.1,NA,71.9
"Bradley Mcdougald",2017,"DB","Sea",55.0846565289999,60.5359797246664,49.6333333333334,NA,68
"Zach Mettenberger",2015,"QB","Ten",55.0607440070679,131.129560592632,13.3326714285714,20.72,53.2
"Ray Edwards",2012,"DE","Atl",55.0490680420704,55.0490680420704,NA,NA,13.5
"Tj Carrie",2017,"RCB","Oak",55.0428180132104,55.0428180132104,NA,NA,89.5
"Captain Munnerlyn",2016,"DB","Min",55.0297812620409,52.2345625240817,57.825,NA,52
"Demorrio Williams",2010,"","Kan",55.0265146564874,55.0265146564874,NA,NA,27
"Marcus Cooper",2017,"DB","Chi",54.984436461939,65.3272062572114,44.6416666666666,NA,19
"Chase Blackburn",2014,"LB","Car",54.9750880761103,54.9750880761103,NA,NA,16
"Darian Stewart",2013,"SS","Lar",54.9627073916394,54.9627073916394,NA,NA,41.5
"Lance Dunbar",2013,"RB","Dal",54.9620904859544,58.2708476385754,51.6533333333333,NA,22.4
"Antonio Cromartie",2014,"DB","Ari",54.9565424651654,54.9565424651654,NA,NA,66.75
"Mistral Raymond",2012,"SS","Min",54.9483291036906,54.9483291036906,NA,NA,15.5
"Ace Sanders",2014,"WR","Jax",54.9452380952381,NA,54.9452380952381,45.6,8.5
"Jonathan Hankins",2017,"DL","Ind",54.9385155895395,52.5770311790789,57.3,NA,45.5
"Brian Robison",2014,"DL","Min",54.938066562755,54.938066562755,NA,NA,33.75
"Kyle Arrington",2013,"DB","Nwe",54.9374062082738,54.9374062082738,NA,NA,78.25
"Andy Studebaker",2011,"LOLB","Kan",54.936882022656,54.936882022656,NA,NA,17
"Deangelo Henderson",2018,"RB","Den",54.9363796407108,36.6091389221323,64.1,64.1,NA
"Austin Pettis",2011,"WR","Lar",54.9241486152941,54.9241486152941,NA,NA,38.5
"Deon Grant",2011,"S","Nyg",54.9204953931867,54.9204953931867,NA,NA,66.75
"Robert Ayers",2010,"LB","Den",54.9173182826063,54.9173182826063,NA,NA,46.75
"Carlos Rogers",2014,"DB","Oak",54.9017611694649,54.9017611694649,NA,NA,38.5
"Travis Benjamin",2013,"WR","Cle",54.8938940236791,63.4052880473583,46.3825,NA,23.5
"Dion Sims",2017,"TE","Chi",54.875323897996,67.7708858912301,41.9797619047619,25.8,31.5
"Tracy Porter",2016,"DB","Chi",54.8635154406809,58.0270308813617,51.7,NA,61.5
"Mathias Kiwanuka",2014,"DL","Nyg",54.8616252138569,54.8616252138569,NA,NA,36.75
"Stephen Anderson",2018,"TE","Hou",54.8591657925446,83.0183315850891,26.7,26.7,NA
"Bradley Fletcher",2015,"DB","Nwe",54.8553425435594,50.8106850871187,58.9,NA,12
"Zach Stacy",2015,"RB","Nyj",54.8148964031283,96.7577308760515,36.0869583333333,31.6,25.9
"Michael Johnson",2015,"DL","Cin",54.8139229843972,55.3278459687944,54.3,NA,61
"Quinton Patton",2013,"WR","Sfo",54.8138470006271,59.9101940012543,49.7175,NA,7.5
"Ryan Griffin",2016,"TE","Hou",54.8028761118725,53.8253950808878,55.7803571428572,64,79.2
"Ndamukong Suh",2013,"DT","Det",54.774390142292,54.774390142292,NA,NA,68.25
"Brian Robison",2012,"DE","Min",54.7687236389155,54.7687236389155,NA,NA,68.25
"Fred Davis",2011,"TE","Was",54.76461926443,61.5292385288601,48,NA,125.1
"Travaris Cadet",2018,"RB","Buf",54.7229710430765,23.9689131292294,70.1,70.1,NA
"David Thomas",2011,"TE","Nor",54.7169011931185,70.333802386237,39.1,NA,4.1
"Morris Claiborne",2018,"CB","Nyj",54.7009958541903,54.7009958541903,NA,NA,NA
"Cj Anderson",2014,"RB","Den",54.6745610627406,46.5537084407469,56.4699747474748,61,194.3
"Jamar Taylor",2015,"DB","Mia",54.6355679900718,60.3336359801435,48.9375,NA,45.5
"Jonathan Mcgraw",2010,"FS","Kan",54.6197107290342,54.6197107290342,NA,NA,46
"Aaron Ross",2011,"RCB","Nyg",54.6154502210391,54.6154502210391,NA,NA,75
"George Wilson",2013,"FS","Ten",54.6015107956403,54.6015107956403,NA,NA,42.25
"Malcolm Smith",2013,"LB","Sea",54.5927393091755,54.5927393091755,NA,NA,70
"Courtney Upshaw",2015,"LB","Bal",54.5833683165032,57.073403299673,52.0933333333333,NA,62
"Bryce Hager",2018,"ILB","Lar",54.5832542300471,54.5832542300471,NA,NA,NA
"Matthew Leinart",2008,"QB","Ari",54.56,NA,54.56,NA,14.06
"Justin Smith",2014,"DL","Sfo",54.5521738815669,54.5521738815669,NA,NA,59
"Richard Sherman",2018,"DB","Sfo",54.54911068573,54.54911068573,NA,NA,NA
"Robert Mathis",2016,"LB","Ind",54.547051785139,54.544103570278,54.5500000000001,NA,45
"Cedric Griffin",2010,"RCB","Min",54.5418031560421,54.5418031560421,NA,NA,9
"Ezekiel Ansah",2017,"DL","Det",54.5299436570949,22.7598873141897,86.3,NA,79.5
"Lorenzo Alexander",2013,"LB","Ari",54.5257126610585,54.5257126610585,NA,NA,4.5
"Devon Kennard",2017,"LB","Nyg",54.5132667303022,68.5265334606044,40.5,NA,48.5
"Quentin Jammer",2012,"LCB","Sdg",54.5125341784858,54.5125341784858,NA,NA,93.25
"Jamaal Anderson",2009,"DE","Atl",54.5063659228879,54.5063659228879,NA,NA,27.25
"Robert Ayers",2017,"DL","Tam",54.4945427450674,51.1224188234681,57.8666666666667,NA,39.5
"Jacob Ford",2010,"DE","Ten",54.4931410668569,54.4931410668569,NA,NA,55
"Mario Williams",2012,"DE","Buf",54.4904489459535,54.4904489459535,NA,NA,83.75
"Robert Turbin",2016,"RB","Ind",54.4749237499482,53.761199821273,51.6635714285715,58,95.3
"Nick Vigil",2017,"LB","Cin",54.4639414533642,48.8945495733952,60.0333333333333,NA,75.75
"Demarcus Lawrence",2015,"DL","Dal",54.45,47.3011083791216,54.45,NA,78
"Corey Graham",2009,"RCB","Chi",54.4489907863216,54.4489907863216,NA,NA,33.5
"Jerry Hughes",2018,"DE","Buf",54.4411596327994,54.4411596327994,NA,NA,NA
"Kerwynn Williams",2017,"RB","Ari",54.4387825806029,59.4980144084753,53.4183333333333,50.4,62.9
"Brandon Mebane",2009,"LDT","Sea",54.4363676529877,54.4363676529877,NA,NA,52.25
"Joplo Bartu",2015,"LB","Atl/jax",54.4334553576422,54.4334553576422,NA,NA,12
"Pierre Woods",2009,"LB","Nwe",54.4301292924703,54.4301292924703,NA,NA,35.5
"Craig Dahl",2012,"FS","Lar",54.4119046440056,54.4119046440056,NA,NA,75.75
"Bradley Roby",2016,"DB","Den",54.385822686108,50.2799787055493,58.4916666666666,NA,65.5
