"Player","Season","PosFFA","Team","fantPts_agg","fantPts_est","fantPts_FFA","fantPts_FDATA","fantPts"
"Nick Perry",2018,"LB","Gnb",59.4883945029594,60.9925390059188,57.98425,NA,NA
"Glenn Dorsey",2009,"DE","Kan",59.4738837441249,59.4738837441249,NA,NA,58
"Deonte Thompson",2018,"WR","Dal",59.4541103559264,89.7674826166148,29.1407380952381,27.7,NA
"Gavin Escobar",2015,"TE","Dal",59.4501899884024,64.1618799768048,54.7385,39.4,15.4
"Donte Moncrief",2014,"WR","Ind",59.4482744748673,82.8147307679164,36.0818181818182,32.8,81.1
"Casey Hayward",2013,"CB","Gnb",59.4467104734382,59.4467104734382,NA,NA,6.5
"Ezekiel Ansah",2014,"DL","Det",59.4428847907534,59.4428847907534,NA,NA,78.75
"Freddy Keiaho",2009,"MLB","Ind",59.4262121047924,59.4262121047924,NA,NA,40.5
"Sherrod Martin",2010,"FS","Car",59.4243256431857,59.4243256431857,NA,NA,91.25
"Bud Dupree",2018,"LB","Pit",59.4183343904584,62.0451687809168,56.7915,NA,NA
"Vernon Davis",2017,"TE","Was",59.3965839902365,51.0662235360285,67.7269444444445,55.6,101.3
"Shareece Wright",2016,"DB","Bal",59.3937856394809,57.6292379456285,61.1583333333333,NA,57
"Michael Johnson",2016,"DL","Cin",59.3926091302189,55.1602182604377,63.625,NA,53.75
"Prince Amukamara",2018,"DB","Chi",59.3669668497643,60.1914336995286,58.5425,NA,NA
"Marqise Lee",2016,"WR","Jax",59.3606810010332,59.6328858115902,59.0884761904762,65.4,170.166666666667
"James Butler",2011,"","Lar",59.3599810127963,59.3599810127963,NA,NA,10.5
"Joshua Cribbs",2011,"WR","Cle",59.3396867521039,56.1793735042078,62.5,NA,162.7
"Fletcher Cox",2014,"DL","Phi",59.3272737166793,59.3272737166793,NA,NA,78.5
"Chris Long",2010,"DE","Lar",59.2961359417163,59.2961359417163,NA,NA,62.25
"Tj Mcdonald",2017,"DB","Mia",59.2895624304414,59.2895624304414,NA,NA,46.25
"Jeremy Lane",2016,"DB","Sea",59.2855616188483,51.4961232376966,67.075,NA,44
"Anthony Smith",2010,"","Gnb/jax",59.2792956587108,59.2792956587108,NA,NA,24.75
"Parys Haralson",2011,"LB","Sfo",59.27481779387,59.27481779387,NA,NA,43
"Bradley Roby",2018,"DB","Den",59.2423995271267,61.9712990542533,56.5135,NA,NA
"Robert Quinn",2013,"DE","Lar",59.2371652831772,59.2371652831772,NA,NA,138.5
"George Selvie",2014,"DL","Dal",59.2132526234742,59.2132526234742,NA,NA,39.5
"Jermaine Gresham",2016,"TE","Ari",59.2087482344307,69.4499964688613,48.9675,56,71.6
"Blair Brown",2018,"LB","Jax",59.2077238672854,60.2411977345708,58.17425,NA,NA
"Antonio Cromartie",2014,"DB","Ari",59.2067316759537,59.2067316759537,NA,NA,66.75
"Fletcher Cox",2018,"DL","Phi",59.2035448892397,51.3483397784794,67.05875,NA,NA
"Chris Jones",2014,"DL","Nwe",59.1836210778337,59.1836210778337,NA,NA,32.5
"Dre Kirkpatrick",2017,"DB","Cin",59.1692398992294,59.3968131317922,58.9416666666667,NA,70.25
"Jordan Jenkins",2018,"LB","Nyj",59.1535495487461,63.8275990974921,54.4795,NA,NA
"Chris Ivory",2010,"RB","Nor",59.1437402127177,59.1437402127177,NA,NA,98.8
"Dan Amendola",2017,"WR","Nwe",59.1364792041004,35.2639584082009,83.009,79.2,117.633333333333
"Husain Abdullah",2014,"FS","Kan",59.1320046294318,59.1320046294318,NA,NA,81.25
"Atari Bigby",2009,"SS","Gnb",59.1162177497681,59.1162177497681,NA,NA,62
"Philip Wheeler",2010,"LB","Ind",59.0705537715054,59.0705537715054,NA,NA,52
"Chris Godwin",2017,"WR","Tam",59.0622546452291,60.2471759571249,57.8773333333334,59,84.5
"Dominique Rodgers Cromartie",2015,"DB","Nyg",59.0567624775049,56.0501916216764,62.0633333333334,NA,91.75
"Brandon Carr",2017,"DB","Bal",59.0497008049441,58.7077349432215,59.3916666666667,NA,76
"Albert Young",2010,"","Min",59.040554302634,59.040554302634,NA,NA,5.83333333333333
"David Thomas",2010,"TE","Nor",59.0177493179054,64.3354986358108,53.7,NA,50.9
"Michael Nugent",2010,"K","Cin",59.0098759496106,59.0098759496106,NA,NA,45.5
"Antonio Bryant",2008,"WR","Tam",59,NA,59,NA,210.5
"Lamichael James",2014,"","Mia/sfo",58.9684936455391,58.9684936455391,NA,NA,0.9
"Edgerrin James",2009,"","Sea",58.939763424962,58.939763424962,NA,NA,14.9
"Tramon Williams",2016,"DB","Cle",58.9363903704739,49.3227807409477,68.55,NA,39.25
"Malik Jackson",2015,"DL","Den",58.9132553414828,57.8015106829657,60.025,NA,61.5
"Tj Carrie",2018,"DB","Cle",58.8845535008152,67.1778570016304,50.59125,NA,NA
"Kyle Williams",2012,"WR","Sfo",58.8794495660492,58.8794495660492,NA,NA,50.8
"Paul Kruger",2014,"LB","Cle",58.8766443655845,58.8766443655845,NA,NA,90
"Leon Washington",2011,"RB","Sea",58.8693014874505,80.2386029749011,37.5,NA,93.7
"Ronnie Brown",2012,"RB","Sdg",58.8547730187204,50.1745460374408,67.535,NA,83.6
"Anthony Fasano",2014,"TE","Kan",58.8311175910937,55.4152048791571,62.2470303030303,56.1,60.1
"Darnell Dockett",2010,"DT","Ari",58.8303988494202,58.8303988494202,NA,NA,72.5
"Cody Parkey",2017,"K","Mia",58.8262192516111,NA,58.8262192516111,NA,65.5
"Jordan Babineaux",2010,"","Sea",58.8182534765055,58.8182534765055,NA,NA,62.75
"Calvin Pace",2015,"LB","Nyj",58.8099605424053,51.4399210848105,66.18,NA,35.5
"Carlos Rogers",2010,"RCB","Was",58.8062559268586,58.8062559268586,NA,NA,65
"Domenik Hixon",2013,"WR","Car",58.7970386610179,54.7614106553691,62.8326666666667,NA,18
"Robert Blanton",2014,"SS","Min",58.7917688839628,58.7917688839628,NA,NA,97.25
"Kamar Aiken",2017,"WR","Ind",58.7892218307718,67.7934436615435,49.785,47.7,20.8
"Darren Fells",2016,"TE","Ari",58.7449295528151,58.3614662484874,59.1283928571428,63.1,28.4
"Courtney Upshaw",2014,"LB","Bal",58.7435450717434,58.7435450717434,NA,NA,39
"Cameron Heyward",2014,"DL","Pit",58.7381802538587,58.7381802538587,NA,NA,69.75
"Sheldon Brown",2012,"RCB","Cle",58.6799044198216,58.6799044198216,NA,NA,92.25
"Malik Jackson",2016,"DL","Jax",58.6634321434608,53.5185309535884,63.8083333333333,NA,55.75
"Jacob Tamme",2013,"TE","Den",58.6625339238154,56.0664011809641,61.2586666666667,NA,44.4
"Frank Clark",2017,"DL","Sea",58.6448271925481,47.9396543850961,69.3500000000001,NA,61
"Earl Bennett",2010,"WR","Chi",58.6440011965665,70.788002393133,46.5,NA,99
"Kellen Winslow",2013,"TE","Nyj",58.6404733258148,42.5567799849629,74.7241666666667,NA,67.3
"Deji Karim",2010,"","Jax",58.6316495502138,58.6316495502138,NA,NA,60.1
"Dj Hayden",2016,"DB","Oak",58.6314913032531,56.2504826065061,61.0125,NA,42.5
"Kendrick Lewis",2013,"FS","Kan",58.6280825974678,58.6280825974678,NA,NA,59.75
"Allen Bailey",2016,"DL","Kan",58.6278448247,54.9640229827333,62.2916666666666,NA,7
"Adrian Colbert",2018,"DB","Sfo",58.6258638693807,61.6815194054281,55.5702083333333,NA,NA
"Andre Goodman",2010,"RCB","Den",58.6102486282173,58.6102486282173,NA,NA,21
"Chris Long",2011,"DE","Lar",58.6005494016852,58.6005494016852,NA,NA,72.5
"Dan Graham",2010,"TE","Den",58.5997280593258,47.6994561186516,69.5,NA,25.8
"Dwayne Allen",2017,"TE","Nwe",58.5973861270024,52.9426293968619,64.2521428571428,23.7,19.6
"Corey Liuget",2016,"DL","Sdg",58.5735660644173,51.1887987955013,65.9583333333334,NA,43.5
"Dominique Rodgers Cromartie",2014,"DB","Nyg",58.5449972300172,58.5449972300172,NA,NA,51.5
"Matthew Shaughnessy",2010,"DE","Oak",58.5440899298654,58.5440899298654,NA,NA,78.5
"Dunta Robinson",2012,"CB","Atl",58.5265055149201,58.5265055149201,NA,NA,94
"Brian Orakpo",2013,"ROLB","Was",58.5128593724067,58.5128593724067,NA,NA,101.25
"Michael Sims Walker",2009,"WR","Jax",58.5,NA,58.5,NA,159.4
"Luke Willson",2018,"TE","Det",58.49818324598,46.7265407617067,70.2698257302532,62.5,NA
"Mario Haggan",2010,"LB","Den",58.4819269494873,58.4819269494873,NA,NA,109
"Arthur Moats",2012,"LB","Buf",58.4809488737651,58.4809488737651,NA,NA,22
"Xavier Rhodes",2018,"DB","Min",58.4775401368511,64.6163302737022,52.33875,NA,NA
"Stepfan Taylor",2014,"RB","Ari",58.4750472256495,62.3040027880596,58.2211388888889,54.9,61.2
"Nolan Carroll",2015,"DB","Phi",58.4536344449941,55.2897688899881,61.6175,NA,68
"Andre Branch",2015,"DL","Jax",58.4521911951249,50.5793823902497,66.325,NA,43
"Robert Turbin",2016,"RB","Ind",58.4455546999624,65.6730926713157,51.6635714285715,58,98.3
"Brandon Browner",2015,"DB","Nor",58.4421555570146,53.1718111140293,63.7125,NA,80.25
"Junior Hemingway",2014,"WR","Kan",58.4240411770952,65.0276278087359,51.8204545454545,43.8,21.8
"Justin Tuck",2013,"DE","Nyg",58.4237803064914,58.4237803064914,NA,NA,97.75
"Spencer Paysinger",2013,"LB","Nyg",58.4230069977661,58.4230069977661,NA,NA,75.5
"Tyvon Branch",2009,"SS","Oak",58.4087467114125,58.4087467114125,NA,NA,129.5
"Lamarcus Joyner",2015,"DB","Lar",58.4044082730265,46.733816546053,70.075,NA,75
"Dezmon Briscoe",2011,"WR","Tam",58.4,NA,58.4,NA,95.6
"Taywan Taylor",2017,"WR","Ten",58.3832439553316,70.8063212439965,45.9601666666667,46.4,48.9
"Jamie Harper",2011,"RB","Ten",58.380417109946,107.660834219892,9.1,NA,13.6
"Fred Davis",2011,"TE","Was",58.3706606309274,68.7413212618549,48,NA,128.1
"Cedric Thornton",2014,"DL","Phi",58.3457499509301,58.3457499509301,NA,NA,58.5
"Jurrell Casey",2013,"DT","Ten",58.3157389828597,58.3157389828597,NA,NA,82.75
"Tj Carrie",2017,"RCB","Oak",58.3147328006665,58.3147328006665,NA,NA,89.5
"Anthony Spencer",2009,"LB","Dal",58.3069872493765,58.3069872493765,NA,NA,100.75
"Rock Cartwright",2009,"RB","Was",58.2734753710319,58.2734753710319,NA,NA,101.933333333333
"Austin Seferian Jenkins",2014,"TE","Tam",58.2584385864917,37.8308742869805,78.6860028860029,78.7,43.6
"Benjamin Obomanu",2012,"WR","Sea",58.2271121415075,61.854224283015,54.6,NA,11.4
"Alexander Brown",2010,"DE","Nor",58.2193847137102,58.2193847137102,NA,NA,51
"Kurt Coleman",2018,"DB","Nor",58.2112031172399,58.2112031172399,NA,NA,NA
"Travis Benjamin",2013,"WR","Cle",58.19572884643,70.0089576928601,46.3825,NA,38.9333333333333
"Corey Brown",2016,"WR","Car",58.1744498048073,74.1572329429479,42.1916666666667,47.4,49.7
"Ahtyba Rubin",2011,"DT","Cle",58.1728932408317,58.1728932408317,NA,NA,82
"Dan Sorensen",2017,"DB","Kan",58.1722934166907,51.5945868333815,64.75,NA,93.5
"Chris Brown",2009,"RB","Hou",58.1595540974612,62.2191081949224,54.1,NA,56.1
"Dwight Freeney",2010,"DE","Ind",58.1579845149288,58.1579845149288,NA,NA,66
"Walter Aikens",2015,"DB","Mia",58.1457422563612,36.4889845127223,79.8025,NA,26
"Osi Umenyiora",2013,"DE","Atl",58.1421319163591,58.1421319163591,NA,NA,80
"Michael Mitchell",2013,"FS","Car",58.1401911411584,58.1401911411584,NA,NA,92.75
"Orlando Scandrick",2017,"DB","Dal",58.1293257244804,65.4919847822941,50.7666666666666,NA,38.5
"Paris Lenon",2013,"MLB","Den",58.127314507126,58.127314507126,NA,NA,20
"Jamie Collins",2014,"LB","Nwe",58.1228583528194,58.1228583528194,NA,NA,140
"Anthony Walker",2018,"LB","Ind",58.1042284584386,49.5582485835439,66.6502083333334,NA,NA
"Carlos Dunlap",2012,"DE","Cin",58.1009451089631,58.1009451089631,NA,NA,86.75
"Alexander Smith",2009,"QB","Sfo",58.0798225509461,90.0596451018923,26.1,NA,148
"Jason Pierre Paul",2015,"DL","Nyg",58.0752297182952,40.7754594365905,75.375,NA,35
"Louis Murphy",2009,"WR","Oak",58.0502110134642,58.0502110134642,NA,NA,99.2
"Quinton Patton",2013,"WR","Sfo",58.0406368961717,66.3637737923434,49.7175,NA,7.73333333333333
"Jacquian Williams",2012,"LB","Nyg",58.0383557677178,58.0383557677178,NA,NA,29
"Eric Decker",2010,"","Den",58.0225801558578,58.0225801558578,NA,NA,44.6333333333333
"Bryan Kehl",2009,"MLB","Nyg",58.0066630421075,58.0066630421075,NA,NA,23
"Correll Buckhalter",2008,"RB","Phi",58,NA,58,NA,107.766666666667
"Chris Conte",2012,"FS","Chi",57.9942049435265,57.9942049435265,NA,NA,75
"Bryan Thomas",2011,"LB","Nyj",57.9907844641708,57.9907844641708,NA,NA,16.5
"Kyle Vanden Bosch",2010,"DE","Det",57.980196289774,57.980196289774,NA,NA,61.5
"Turk Mcbride",2011,"DE","Nor",57.9776044144886,57.9776044144886,NA,NA,11.5
"Cory Littleton",2018,"LB","Lar",57.9482921320394,41.2184592640789,74.678125,NA,NA
"Thomas Howard",2011,"LB","Cin",57.9428366302946,57.9428366302946,NA,NA,98
"Chad Henne",2012,"QB","Jax",57.9340005666413,94.9375011332826,20.9305,NA,113.66
"Javier Arenas",2012,"RCB","Kan",57.9339111959905,57.9339111959905,NA,NA,83.5
"Jared Crick",2015,"DL","Hou",57.9259248865972,52.9368497731944,62.915,NA,55
"Chris Kelsay",2009,"DE","Buf",57.9257784883339,57.9257784883339,NA,NA,70
"David Bruton",2016,"DB","Was",57.9167522806804,57.8085045613609,58.025,NA,27.5
"Michael Bennett",2014,"DL","Sea",57.9077130348522,57.9077130348522,NA,NA,63.5
"Larry Foote",2010,"","Pit",57.8982584532709,57.8982584532709,NA,NA,21.5
"Jj Wilcox",2014,"DB","Dal",57.8889804001333,57.8889804001333,NA,NA,88.75
"Antoine Cason",2013,"","Ari",57.8883305763457,57.8883305763457,NA,NA,32
"Dwight Lowery",2013,"FS","Jax",57.8882162304022,57.8882162304022,NA,NA,8.5
"Brandon Myers",2012,"TE","Oak",57.8799229276031,54.2598458552062,61.5,NA,146.1
"Jordan Leggett",2018,"TE","Nyj",57.8664784168616,75.4799949289613,40.2529619047619,NA,NA
"Bud Dupree",2017,"LB","Pit",57.859658585099,57.969317170198,57.75,NA,60
"Hunter Henry",2016,"TE","Sdg",57.858495043654,60.4550258015937,55.2619642857143,53.7,113.133333333333
"Michael Jenkins",2009,"RCB","Dal",57.8411634727199,57.8411634727199,NA,NA,76.25
"Will Herring",2010,"","Sea",57.8212579533783,57.8212579533783,NA,NA,45.25
"Michael Daniels",2016,"DL","Gnb",57.8187637729147,49.7791942124961,65.8583333333333,NA,45.5
"Davon House",2015,"DB","Jax",57.8045200842577,58.9057068351821,56.7033333333333,NA,87
"Kendall Fuller",2018,"DB","Kan",57.7734188773759,70.4937127547519,45.053125,NA,NA
"Matthew Shaughnessy",2014,"LB","Ari",57.7683847568303,57.7683847568303,NA,NA,17.5
"Kenny Moore",2018,"DB","Ind",57.7683796507623,58.9582176348579,56.5785416666667,NA,NA
"Justin Smith",2012,"RDT","Sfo",57.7416272071536,57.7416272071536,NA,NA,75
"Charles Johnson",2010,"DE","Car",57.7252896694777,57.7252896694777,NA,NA,91.75
"Demarco Murray",2011,"RB","Dal",57.7238497498841,66.4476994997683,49,NA,133.2
"Chris Harris",2012,"RCB","Den",57.7110039192427,57.7110039192427,NA,NA,93.5
"Derrick Kindred",2017,"DB","Cle",57.7083333333334,NA,57.7083333333334,NA,67.75
"Michael Daniels",2015,"DL","Gnb",57.7061372734781,54.2622745469562,61.15,NA,62.75
"Kerwynn Williams",2017,"RB","Ari",57.6899806358173,69.2516085741185,53.4183333333333,50.4,80.3333333333333
"Willie Young",2016,"LB","Chi",57.6892342233301,56.795135113327,58.5833333333333,NA,55.25
"Nate Allen",2017,"DB","Mia",57.6841754270392,54.9016841874116,60.4666666666667,NA,17.5
"Omar Gaither",2009,"MLB","Phi",57.6445487834856,57.6445487834856,NA,NA,37.25
"Vic Beasley",2018,"DL","Atl",57.6439993762489,57.6439993762489,NA,NA,NA
"Jermaine Gresham",2018,"TE","Ari",57.6430902339744,65.3908054679489,49.895375,42,NA
"Brandon Bolden",2014,"RB","Nwe",57.6129789821383,87.1984824009605,40.8404545454545,44.8,30.7
"Ryan Griffin",2017,"TE","Hou",57.6128715316142,57.8144930632285,57.41125,53.7,28.3
"Quentin Groves",2011,"LB","Oak",57.6079182413733,57.6079182413733,NA,NA,27
"Brandon Meriweather",2012,"SS","Was",57.6073755405071,57.6073755405071,NA,NA,10.75
"Calais Campbell",2009,"DE","Ari",57.605780353404,57.605780353404,NA,NA,74.5
"Michael Brockers",2014,"DL","Lar",57.5528741889737,57.5528741889737,NA,NA,37.5
"Tahir Whitehead",2015,"LB","Det",57.5417652686711,67.5210305373422,47.5625,NA,62.25
"Michael Johnson",2012,"DE","Cin",57.5246678363868,57.5246678363868,NA,NA,81
"Chris Long",2013,"DE","Lar",57.5211817771466,57.5211817771466,NA,NA,71.75
"Michael Pittman",2008,"RB","Den",57.5,NA,57.5,NA,72.2
"Kaluka Maiava",2012,"LB","Cle",57.4810975462933,57.4810975462933,NA,NA,56.5
"Chris Cook",2013,"RCB","Min",57.4646717303161,57.4646717303161,NA,NA,45
"Haloti Ngata",2011,"DT","Bal",57.417644971639,57.417644971639,NA,NA,80
"Marcell Dareus",2012,"LDT","Buf",57.406530462195,57.406530462195,NA,NA,55.25
"Kevin Dockery",2010,"LCB","Lar",57.399598111455,57.399598111455,NA,NA,26.25
"Jason Worilds",2013,"ROLB","Pit",57.3734848395322,57.3734848395322,NA,NA,81.5
"Aj Hawk",2015,"LB","Cin",57.3712328639369,56.4324657278737,58.31,NA,23.5
"Ryan Griffin",2014,"TE","Hou",57.3659570190621,70.0319140381242,44.7,44.7,22.1
"Jarius Wright",2016,"WR","Min",57.3543152561178,47.6443447979499,67.0642857142858,62.7,18.2
"Derek Wolfe",2018,"DL","Den",57.3480592863341,51.6279935726683,63.068125,NA,NA
"Cordarrelle Patterson",2017,"WR","Oak",57.3378665855689,59.6157331711377,55.06,39.1,91.9333333333333
"Cameron Wake",2014,"DL","Mia",57.3289188975862,57.3289188975862,NA,NA,75.75
"Fred Taylor",2010,"RB","Nwe",57.325922246156,45.551844492312,69.1,NA,17.1
"Fabian Washington",2010,"RCB","Bal",57.3090968667958,57.3090968667958,NA,NA,35
"Jerious Norwood",2011,"RB","Lar",57.3078375721429,79.4156751442859,35.2,NA,24.4666666666667
"Garrett Graham",2013,"TE","Hou",57.3068505783989,50.8270344901311,63.7866666666666,NA,106
"Ryan Griffin",2016,"TE","Hou",57.2895023333541,58.7986475238511,55.7803571428572,64,81.2
"Jason Hatcher",2015,"DL","Was",57.2782399847938,46.5948133029209,67.9616666666667,NA,27.5
"Haloti Ngata",2012,"DT","Bal",57.2674011304022,57.2674011304022,NA,NA,58
"Larry Grant",2010,"LB","Lar",57.2539854114575,57.2539854114575,NA,NA,35.7666666666667
"Anthony Brown",2018,"DB","Dal",57.2324019898672,70.1773039797344,44.2875,NA,NA
"Justin Smith",2010,"RDT","Sfo",57.1978745210983,57.1978745210983,NA,NA,93.25
"Dante Rosario",2010,"TE","Car",57.1886244303235,45.3772488606471,69,NA,42.2
"Dominique Rodgers Cromartie",2011,"LCB","Phi",57.1872966116932,57.1872966116932,NA,NA,35.1666666666667
"Cameron Wake",2010,"LB","Mia",57.1688147705408,57.1688147705408,NA,NA,110.5
"Danielle Hunter",2016,"DL","Min",57.1669527918067,49.2922389169467,65.0416666666666,NA,82.75
"Lamarr Woodley",2014,"DL","Oak",57.1599156976317,57.1599156976317,NA,NA,4
"Israel Idonije",2012,"DE","Chi",57.1374347907058,57.1374347907058,NA,NA,63.25
"Ardarius Stewart",2017,"WR","Nyj",57.1366985273917,41.0033970547833,73.27,66,19.6666666666667
"Justin Bethel",2017,"DB","Ari",57.130861544691,62.686723089382,51.575,NA,47.75
"Desmond Trufant",2018,"DB","Atl",57.1242436858539,61.1589873717078,53.0895,NA,NA
"Nedu Ndukwe",2010,"FS","Cin",57.1067644436793,57.1067644436793,NA,NA,60
"Geno Atkins",2017,"DL","Cin",57.1041670862449,46.5250008391564,67.6833333333334,NA,62
"Jabaal Sheard",2018,"DL","Ind",57.1035590625941,58.1889931251881,56.018125,NA,NA
"Derrick Johnson",2018,"LB","Oak",57.0979719332418,54.5765688664836,59.619375,NA,NA
"Jonathan Dwyer",2010,"RB","Pit",57.0874478177704,52.5748956355409,61.6,NA,2.8
"Braxton Miller",2017,"WR","Hou",57.0388411354533,50.8076822709067,63.27,65.4,33.2
"Cody Latimer",2018,"WR","Nyg",57.0382964982231,75.0435929964462,39.0330000000001,38.7,NA
"Charles Johnson",2014,"WR","Min",57.035,NA,57.035,NA,72.9
"Joshua Gordon",2014,"WR","Cle",57.0299166666667,NA,57.0299166666667,65.4,44.3
"Brooks Reed",2013,"LB","Hou",57.0246916972268,57.0246916972268,NA,NA,61
"Chris Clemons",2011,"DE","Sea",57.0183484774611,57.0183484774611,NA,NA,86.5
"Jerheme Urban",2008,"WR","Ari",57,NA,57,NA,97.5533333333333
"Brandon Bolden",2013,"RB","Nwe",56.9870920336706,93.3025174006746,20.6716666666667,NA,71.3
"Virgil Green",2017,"TE","Den",56.9790008580194,59.6013350493721,54.3566666666667,29.7,33.1
"Coty Sensabaugh",2014,"CB","Ten",56.974585113991,56.974585113991,NA,NA,48.5
"Darian Stewart",2015,"DB","Den",56.9714062384776,55.0203124769551,58.9225,NA,73.25
"Clayton Geathers",2017,"DB","Ind",56.9714026167575,33.6094719001816,80.3333333333333,NA,6.5
"Jason Hatcher",2014,"DL","Was",56.9677394844523,56.9677394844523,NA,NA,39.25
"Vic Beasley",2016,"DL","Atl",56.943799230218,56.943799230218,NA,NA,99.25
"Junior Galette",2013,"LB","Nor",56.9314772953564,56.9314772953564,NA,NA,78
"Demorrio Williams",2010,"","Kan",56.9275269455221,56.9275269455221,NA,NA,27
"Hiram Eugene",2009,"FS","Oak",56.9263600143203,56.9263600143203,NA,NA,47.75
"Deontay Burnett",2018,"WR","Ten",56.9226997316105,83.7453994632211,30.1,NA,NA
"Domenik Hixon",2011,"WR","Nyg",56.9186228140304,52.7372456280608,61.1,NA,14.0333333333333
"Andre Johnson",2016,"WR","Ten",56.9072298156474,68.1119596312947,45.7025,46.6,25
"Javier Arenas",2013,"","Ari",56.8880024351355,56.8880024351355,NA,NA,30.4333333333333
"Robert Meachem",2009,"WR","Nor",56.8763880999657,65.7527761999313,48,NA,165.833333333333
"Akiem Hicks",2014,"DL","Nor",56.8366277649479,56.8366277649479,NA,NA,46.5
"Malcom Brown",2017,"DL","Nwe",56.826262092923,53.4025241858461,60.25,NA,47.25
"Dion Sims",2017,"TE","Chi",56.8153063011652,71.6508506975685,41.9797619047619,25.8,38.5
"Tyler Kroft",2018,"TE","Cin",56.8150033816473,56.7315063676611,56.8985003956335,38.9,NA
"Derek Wolfe",2013,"DE","Den",56.8070840725698,56.8070840725698,NA,NA,28.5
"Michael Brown",2014,"WR","Jax",56.8062980666485,83.012596133297,30.6,30.6,11.9
"Mario Manningham",2009,"WR","Nyg",56.8033380925771,56.8033380925771,NA,NA,140.7
"Whitney Mercilus",2018,"DL","Hou",56.800742108749,56.800742108749,NA,NA,NA
"Rashaan Melvin",2018,"DB","Oak",56.7931704159874,56.5405908319749,57.04575,NA,NA
"Geno Hayes",2013,"LB","Jax",56.7664634108072,56.7664634108072,NA,NA,84.5
"Erik Walden",2011,"ROLB","Gnb",56.7623243416764,56.7623243416764,NA,NA,70
"Brandon Boykin",2013,"CB","Phi",56.7577482477662,56.7577482477662,NA,NA,94.8333333333333
"Justin Forsett",2013,"RB","Jax",56.7565756783751,72.6391513567501,40.874,NA,18.5
"Duke Ihenacho",2014,"","Was",56.7522429104284,56.7522429104284,NA,NA,0.5
"Geno Atkins",2015,"DL","Cin",56.7517152779336,50.4284305558673,63.075,NA,76
"Mohamed Massaquoi",2009,"WR","Cle",56.7475959270665,56.7475959270665,NA,NA,100.1
"Ed Dickson",2018,"TE","Sea",56.7413404403137,44.8969308806273,68.58575,47.5,NA
"Brian Hartline",2009,"WR","Mia",56.7322474309821,56.7322474309821,NA,NA,100.2
"Dwight Freeney",2011,"DE","Ind",56.7233537870267,56.7233537870267,NA,NA,44.25
"Kyle Williams",2010,"NT","Buf",56.7151318414512,56.7151318414512,NA,NA,94.75
"Nick Perry",2013,"LOLB","Gnb",56.7110568275951,56.7110568275951,NA,NA,43.5
"Rahim Moore",2012,"FS","Den",56.7108462830526,56.7108462830526,NA,NA,80.75
"Rolando Mcclain",2014,"LB","Dal",56.6733818820766,56.6733818820766,NA,NA,97.5
"Benjamin Leber",2011,"LB","Lar",56.643285767276,56.643285767276,NA,NA,15
"Champ Bailey",2012,"LCB","Den",56.630678043044,56.630678043044,NA,NA,78.5
"Aaron Schobel",2009,"DE","Buf",56.617195986673,56.617195986673,NA,NA,99.75
"Chris Conley",2015,"WR","Kan",56.5950228895134,34.4824267314077,78.707619047619,65.8,38.8666666666667
"Israel Idonije",2011,"DE","Chi",56.5799320371367,56.5799320371367,NA,NA,75
"David Thomas",2011,"TE","Nor",56.579694204884,74.0593884097679,39.1,NA,4.1
"Dontari Poe",2016,"DL","Kan",56.5611985366567,51.5723970733134,61.55,NA,41.93
"Connor Barth",2015,"K","Tam",56.5579248296274,96.1658496592548,16.95,NA,66
"Andre Goodman",2009,"RCB","Den",56.5552708839801,56.5552708839801,NA,NA,73.75
"Sergio Brown",2015,"DB","Jax",56.5461699242293,50.0623398484586,63.03,NA,40.25
"Alan Ball",2014,"DB","Jax",56.5452001881843,56.5452001881843,NA,NA,27.25
"Charles Tillman",2009,"LCB","Chi",56.530204910195,56.530204910195,NA,NA,111
"Jerry Hughes",2018,"DL","Buf",56.5219675000597,54.5164350001194,58.5275,NA,NA
"Brandon Bostick",2014,"TE","Gnb",56.503119902795,65.1426683770185,47.8635714285714,46.4,11.3
"Kyle Williams",2014,"DL","Buf",56.489077661527,56.489077661527,NA,NA,60.5
"Nate Vasher",2009,"RCB","Chi",56.4784414248752,56.4784414248752,NA,NA,16.75
"Clark Haggans",2011,"LOLB","Ari",56.4753527295813,56.4753527295813,NA,NA,53.5
"Xavier Woods",2018,"DB","Dal",56.4708497880783,61.30253290949,51.6391666666667,NA,NA
"Keith Rivers",2014,"LB","Buf",56.4704340662874,56.4704340662874,NA,NA,14.5
"Ike Taylor",2012,"RCB","Pit",56.4669916194832,56.4669916194832,NA,NA,39.75
"Charles Johnson",2016,"DL","Car",56.4615986417767,43.9898639502202,68.9333333333333,NA,40
"Arthur Moats",2015,"LB","Pit",56.4474136021086,51.8598272042173,61.035,NA,45.5
"Sean Weatherspoon",2016,"LB","Atl",56.4442035105013,53.5259070210025,59.3625,NA,26
"Dwight Lowery",2009,"RCB","Nyj",56.4056832299969,56.4056832299969,NA,NA,45.0166666666667
"Louis Murphy",2013,"WR","Nyg",56.3970703289914,72.3341406579828,40.46,NA,10.7
"Patrick Robinson",2013,"","Nor",56.3836796936532,56.3836796936532,NA,NA,1.5
"Corey Fuller",2015,"WR","Det",56.3588517358706,65.0815189479316,47.6361845238095,44.2,14.6
"Connor Barwin",2017,"LB","Lar",56.3511180253905,58.0439027174477,54.6583333333333,NA,46.5
