"Player","Season","PosFFA","Team","fantPts_agg","fantPts_est","fantPts_FFA","fantPts_FDATA","fantPts"
"Tracy Porter",2016,"DB","Chi",54.8628561306545,58.0257122613091,51.7,NA,61.5
"Mathias Kiwanuka",2014,"DL","Nyg",54.8606404465535,54.8606404465535,NA,NA,36.75
"Bradley Fletcher",2015,"DB","Nwe",54.8562609931248,50.8125219862496,58.9,NA,12
"Michael Johnson",2015,"DL","Cin",54.8161876177031,55.3323752354062,54.3,NA,61
"Early Doucet",2011,"WR","Ari",54.8028118208317,76.6056236416635,33,NA,152.9
"Ndamukong Suh",2013,"DT","Det",54.7771403426867,54.7771403426867,NA,NA,68.25
"Justin Brown",2014,"WR","Pit",54.7764697028504,67.3529394057008,42.2,42.2,19.4
"Brian Robison",2012,"DE","Min",54.7682744720876,54.7682744720876,NA,NA,68.25
"Terrelle Pryor",2016,"WR","Cle",54.7620281128213,69.5240562256426,40,80.5,211.44
"Morris Claiborne",2018,"CB","Nyj",54.7016764055286,54.7016764055286,NA,NA,NA
"Bryce Brown",2014,"RB","Buf",54.6915131633254,70.1795394899763,43.695,50.2,44.2
"Jerick Mckinnon",2014,"RB","Min",54.6605763917538,52.3037493772815,52.8779797979798,58.8,94.3
"Jamar Taylor",2015,"DB","Mia",54.6358391683675,60.334178336735,48.9375,NA,45.5
"Santana Moss",2014,"WR","Was",54.6246358539044,60.6174145649517,48.6318571428571,35,21.6
"Jonathan Mcgraw",2010,"FS","Kan",54.6204687231308,54.6204687231308,NA,NA,46
"Aaron Ross",2011,"RCB","Nyg",54.6174626908246,54.6174626908246,NA,NA,75
"George Wilson",2013,"FS","Ten",54.6038623280902,54.6038623280902,NA,NA,42.25
"Joel Dreessen",2013,"TE","Den",54.5994195149581,57.0030056965829,52.1958333333333,NA,17.7
"Malcolm Smith",2013,"LB","Sea",54.5947006789223,54.5947006789223,NA,NA,70
"Courtney Upshaw",2015,"LB","Bal",54.5834060377341,57.0734787421349,52.0933333333333,NA,62
"Bryce Hager",2018,"ILB","Lar",54.5765429880007,54.5765429880007,NA,NA,NA
"Matthew Leinart",2008,"QB","Ari",54.56,NA,54.56,NA,14.06
"Justin Smith",2014,"DL","Sfo",54.5515541131262,54.5515541131262,NA,NA,59
"Richard Sherman",2018,"DB","Sfo",54.5493907694032,54.5493907694032,NA,NA,NA
"Cedric Griffin",2010,"RCB","Min",54.5467760307561,54.5467760307561,NA,NA,9
"Robert Mathis",2016,"LB","Ind",54.5451574400276,54.5403148800551,54.5500000000001,NA,45
"Travis Benjamin",2014,"WR","Cle",54.5376957865766,60.2353915731532,48.84,24.8,68.5
"Ezekiel Ansah",2017,"DL","Det",54.5344370712129,22.7688741424258,86.3,NA,79.5
"Javorius Allen",2015,"RB","Bal",54.5315471490156,47.8015442248245,54.2930972222222,61.5,145.7
"Lorenzo Alexander",2013,"LB","Ari",54.5259174375179,54.5259174375179,NA,NA,4.5
"Brandon Jacobs",2012,"","Sfo",54.5225811824152,54.5225811824152,NA,NA,0.7
"Quentin Jammer",2012,"LCB","Sdg",54.5155813312654,54.5155813312654,NA,NA,93.25
"Devon Kennard",2017,"LB","Nyg",54.5142723561012,68.5285447122024,40.5,NA,48.5
"Jacob Ford",2010,"DE","Ten",54.4956888965105,54.4956888965105,NA,NA,55
"Robert Ayers",2017,"DL","Tam",54.4952004124399,51.1237341582132,57.8666666666667,NA,39.5
"Mario Williams",2012,"DE","Buf",54.4942682098276,54.4942682098276,NA,NA,83.75
"Sammy Morris",2010,"RB","Nwe",54.4709259644823,36.8418519289646,72.1,NA,20.3
"Nick Vigil",2017,"LB","Cin",54.4636235842893,48.8939138352453,60.0333333333333,NA,75.75
"Demarcus Lawrence",2015,"DL","Dal",54.45,47.3050189347296,54.45,NA,78
"Jerry Hughes",2018,"DE","Buf",54.4437793738966,54.4437793738966,NA,NA,NA
"Joplo Bartu",2015,"LB","Atl/jax",54.4381976724779,54.4381976724779,NA,NA,12
"Craig Dahl",2012,"FS","Lar",54.4141805825069,54.4141805825069,NA,NA,75.75
"Bradley Roby",2016,"DB","Den",54.3884216449415,50.2851766232163,58.4916666666666,NA,65.5
"Manny Lawson",2013,"LB","Buf",54.3817556858223,54.3817556858223,NA,NA,88.75
"Robert Ninkovich",2016,"DL","Nwe",54.3678698631984,34.7774063930635,73.9583333333334,NA,38.5
"Courtney Upshaw",2013,"LB","Bal",54.3620948979897,54.3620948979897,NA,NA,30.25
"Cj Fiedorowicz",2016,"TE","Hou",54.3598984469641,74.4340826082139,34.2857142857142,50.6,133.9
"Keith Rivers",2012,"LB","Nyg",54.3554552600984,54.3554552600984,NA,NA,43.5
"Lorenzo Mauldin",2016,"LB","Nyj",54.3478738807713,55.1040810948759,53.5916666666666,NA,22.5
"Isa Abdul Quddus",2016,"DB","Mia",54.3433463972991,60.6741927945983,48.0125,NA,77.5
"Jurrell Casey",2018,"DL","Ten",54.3295293079973,54.3295293079973,NA,NA,NA
"Corey Liuget",2012,"DE","Sdg",54.3290677173692,54.3290677173692,NA,NA,76.5
"Ryan Mallett",2015,"QB","Bal/hou",54.3270916313658,54.3270916313658,NA,NA,74.94
"Darrelle Revis",2013,"LCB","Tam",54.3120491149617,54.3120491149617,NA,NA,73
"Red Bryant",2012,"DE","Sea",54.3105741737859,54.3105741737859,NA,NA,24.5
"Tj Jones",2018,"WR","Det",54.2890439346151,70.2780878692302,38.3,38.3,NA
"Robert Ayers",2011,"DE","Den",54.2862166515886,54.2862166515886,NA,NA,48
"Frostee Rucker",2012,"DE","Cle",54.2811992724732,54.2811992724732,NA,NA,53
"Robert Kelley",2016,"RB","Was",54.2724549235063,44.4249098470125,64.12,NA,132.6
"Chase Litton",2018,"QB","Kan",54.2703698409741,54.2703698409741,NA,NA,NA
